gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps,sequence_length,tops
hypBA1,0.2951399854625661,0.36266970783099817,0.18620171718311945,0.4454020940790251,0.1916117270824296,NA,39,1924,0
prsE_2,0.27005539263603784,0.335027696318019,0.19393114180120608,0.4450495491473977,0.17801981965895916,0.08516591726600123,2,1312,0
prsE_3,0.27005539263603784,0.335027696318019,0.19393114180120608,0.4450495491473977,0.17801981965895916,0.08516591726600123,2,1312,0
malT_2,0.17590963397415008,0.22684370587596395,0.22453376744631467,0.44500619448032297,0.12361283180008976,0.01440447325800962,6,697,0
degU_1,0.17590963397415008,0.22684370587596395,0.22453376744631467,0.44500619448032297,0.12361283180008976,0.01440447325800962,6,697,0
cytR_2,0.1681329423264907,0.2173998044965787,0.22661870503597129,0.4441833137485311,0.118448883666275,0.01253288910339258,5,1113,0
ugpC_11,0.3372129901162159,0.4067546432062562,0.1709670786837884,0.44057902086333417,0.2098461558630548,0.10659390765518428,15,1110,0
fusA_2,0.2271749755620723,0.2858097100032585,0.20515305249957289,0.44053923928743455,0.15174129353233867,0.02793990858495279,6,2100,0
paaA,0.16110412884606432,0.2079330168039846,0.2252114102786533,0.4382291840606034,0.11164410165353472,NA,14,999,0
xthA_1,0.3399152818507657,0.4088465298142717,0.16859932257421795,0.4371399642288892,0.20885576068713593,0.10330333584355778,4,774,0
fliY_3,0.26851308786792655,0.33147876615618566,0.1899538815665527,0.4364570149411056,0.1721580447823251,NA,6,939,0
fliY_1,0.26851308786792655,0.33147876615618566,0.1899538815665527,0.4364570149411056,0.1721580447823251,NA,6,939,0
macA_3,0.22947088753540365,0.28738501641727454,0.2015210451952766,0.4353413989363601,0.15032301296605943,0.0763294554488278,13,1104,0
pgrR_9,0.33194180898165715,0.3999578325954038,0.1700579862941488,0.4351162965368632,0.20362305118980012,NA,17,924,0
bkdA1,0.19087650700553924,0.24266047572499191,0.213400919802612,0.43471752820462994,0.12800016108247445,0.01240718176409263,4,1233,0
adhC2,0.1931899641577061,0.2452060931899642,0.2121322857664903,0.4338258800865248,0.12894269213682824,0.01471836737285148,4,1044,0
thiG,0.32958933770588295,0.3970527333690706,0.16991041741671808,0.4332678674893279,0.201259912640204,0.1278565898826559,31,774,0
acr1,0.23996415770609317,0.29845430107526894,0.1959768820836152,0.43119923445116615,0.1539141711860414,0.1154606098594928,8,804,0
gdhIV,0.2215705441511893,0.2774519387422613,0.20140927774515568,0.43072415236500633,0.1435747174550021,0.08133842900323544,2,766,0
klcA,0.2215705441511893,0.2774519387422613,0.20140927774515568,0.43072415236500633,0.1435747174550021,0.08133842900323544,2,424,0
carB_1,0.2619827305311176,0.32300525415444775,0.18892114861435572,0.4306168267628153,0.16536882305544232,NA,16,2013,0
lldR,0.29863147605083085,0.36320462691430433,0.17778724740395194,0.4304448165075345,0.1841347270615564,NA,8,756,0
lacF_2,0.2069077875529488,0.2603983382209189,0.2054181721489687,0.42974163945870125,0.13489112571898126,0.01372469653430883,8,945,0
oppB,0.22632779406972955,0.28260834147930936,0.19914680194852025,0.42931294463346814,0.14548938679245318,0.01084319911949332,2,925,0
cof,0.23095470837406323,0.2876995764092539,0.19723653661022728,0.4284355344407667,0.14757223964070862,0.01494514079092462,2,1713,0
rplB,0.2171130661453242,0.2718898664059955,0.20146686959960716,0.4283736901956085,0.13993540546389885,0.02955387362616897,5,837,0
srmB,0.2171130661453242,0.2718898664059955,0.20146686959960716,0.4283736901956085,0.13993540546389885,0.02955387362616897,5,2541,0
gdh_2,0.2159986966438579,0.27049934832192896,0.20148163763118676,0.4277909032491138,0.13903204355596196,0.03550284093267548,8,795,0
lcfB,0.2823590746171391,0.34488324101227336,0.1812908224001212,0.42770249855119424,0.17424916607641255,0.02492591089406438,15,1548,0
fabD,0.24566525469751271,0.3039437384598676,0.191741024367409,0.4265785729512058,0.1545162386467702,0.126347124141076,15,945,0
hexR_3,0.23160638644509612,0.2880254154447703,0.1958821200294134,0.4263366537079949,0.1468492918327538,NA,2,864,0
hexR_1,0.23160638644509612,0.2880254154447703,0.1958821200294134,0.4263366537079949,0.1468492918327538,NA,2,864,0
der,0.27829521016617786,0.3400364939719779,0.1815725220684344,0.4258534316966975,0.17109844544613984,NA,50,1431,0
cheR,0.24086021505376343,0.2982078853046595,0.19230769230769243,0.4249291784702552,0.15108593012275742,0.1456526295347002,3,909,0
exbD,0.202020202020202,0.2537878787878788,0.2039800995024877,0.4246260069044881,0.12974683544303803,0.06230150775460789,4,426,0
paoB_3,0.2478372434017595,0.30568945503421324,0.18925157763776587,0.4231398643594156,0.15382897152232936,0.07764478457204332,32,984,0
paoB_2,0.2478372434017595,0.30568945503421324,0.18925157763776587,0.4231398643594156,0.15382897152232936,0.07764478457204332,32,984,0
nodA,0.1947322689258173,0.24505131964809387,0.2053408681680935,0.4231118720286381,0.12497471034919962,0.03475520203417643,12,591,0
rbsA_1,0.2667188009123493,0.32669273378950797,0.1835790229598452,0.4230437082342212,0.1635769005172322,0.0182889816503552,5,1527,0
pyrD,0.23067955541073815,0.28632743202635685,0.19435048965373392,0.4230352615774861,0.1446676141443997,0.04803090307405056,9,1089,0
dasC_4,0.25371999565547954,0.31204518301292505,0.18691263487643603,0.4220346383350318,0.1563091253092711,0.08020034448123362,3,834,0
cph2,0.2651398780431038,0.324633431085044,0.18326379030986095,0.4215221541733002,0.16191803382529946,NA,7,1245,0
purR_1,0.16644400999239706,0.21123126425545788,0.2120294759439409,0.4197379886549481,0.1074606980213826,0.00830636391678324,24,1020,0
dctB_2,0.31643586401650914,0.3798614505267731,0.16697031620952457,0.4186298453552591,0.18557318376280585,NA,48,1926,0
dctB_1,0.31643586401650914,0.3798614505267731,0.16697031620952457,0.4186298453552591,0.18557318376280585,NA,48,1926,0
serA_1,0.23712392744650804,0.2926360377973281,0.18969676724937848,0.41802249252238455,0.14553375665594132,NA,3,1596,0
argP_1,0.368198110133594,0.434099055066797,0.1518108463126291,0.4172253739040745,0.20861268695203725,0.20861268695203725,3,921,0
hrp1,0.368198110133594,0.434099055066797,0.1518108463126291,0.4172253739040745,0.20861268695203725,0.20861268695203725,1,441,0
dppC_1,0.2192570869990225,0.2721285434995112,0.19428853666202683,0.4167348864982519,0.13543883811193186,0.06259389552891015,4,951,0
htpX,0.2192570869990225,0.2721285434995112,0.19428853666202683,0.4167348864982519,0.13543883811193186,0.06259389552891015,8,960,0
yhdN_1,0.1955417553140513,0.24450290380081657,0.20024771782118095,0.4147851265846467,0.12172452407614805,0.01628295320350709,17,1044,0
pksS,0.23166069295101552,0.2857377538829153,0.18925416819108384,0.4142358814614335,0.14076348934846866,0.05697010526091855,12,1248,0
otnC,0.2368599142792691,0.29150688021655774,0.1874637260591994,0.4137353433835852,0.14321608040201034,0.1352086208903601,13,678,0
sasA_1,0.24760321045081887,0.30355894877585654,0.18433236295845312,0.41372432427962025,0.14873997098941655,0.10228692105684296,87,1902,0
sasA_4,0.24760321045081887,0.30355894877585654,0.18433236295845312,0.41372432427962025,0.14873997098941655,0.10228692105684296,87,1902,0
agpA_1,0.2637015314434669,0.32120261757358537,0.17901811188367833,0.41243222778885474,0.15618961219040894,0.04422686479103426,12,1903,0
zntA,0.1973932877158683,0.2459188660801564,0.1973235284375104,0.4106714995679805,0.12091994153946092,0.017788226724198022,4,2232,0
rpiA,0.19970674486803516,0.2484644835451287,0.19623625067619635,0.4099615414910122,0.12184968038760643,0.02295642172765457,4,696,0
potE,0.2645378516346258,0.3215281850765722,0.17724832872232998,0.40943384131960137,0.15497829104764177,NA,15,1359,0
mrcA_1,0.24578927100921236,0.3006724132823841,0.18253467843631815,0.4093254887790937,0.1455379515659001,0.13674320959252184,11,2454,0
rbsB_8,0.28671391332681656,0.34578751221896387,0.1708378608384793,0.40912273131490406,0.16563788358096465,NA,16,951,0
nuoN,0.2322493754751819,0.2853839469968503,0.186186266189159,0.40888819145606026,0.13841622481142196,0.06413155649375091,15,1443,0
leuB_2,0.29392738934334856,0.353396443209686,0.16827858629876413,0.4080027299964263,0.16845024992834912,NA,19,1083,0
ttuC,0.29392738934334856,0.353396443209686,0.16827858629876413,0.4080027299964263,0.16845024992834912,NA,19,1083,0
rcsC_13,0.3276400367309458,0.3890725436179982,0.15789473684210534,0.40562687790221263,0.18273695711554228,0.02938079630361967,22,924,0
frcA_7,0.14929944607363962,0.18853861192570875,0.20812270468783775,0.4050062218103416,0.09225141719013344,0.01027133179694056,6,738,0
hcrA_1,0.25977517106549364,0.3153042521994136,0.17611269352244796,0.4045834090681472,0.15003301419610465,NA,16,2367,0
cdhR_2,0.18657543173672203,0.23217660475724997,0.19640726966528693,0.4036372376221764,0.11212145489504906,NA,8,990,0
gcvA_8,0.247935576967835,0.3017455662616953,0.17832901394545242,0.40246710322716434,0.14309941448076957,0.0217565544782597,7,888,0
fadJ_2,0.16527122557978097,0.207031748055591,0.20171071764605264,0.40217368558163225,0.10005770438383606,NA,23,1447,0
fadB_2,0.16527122557978097,0.207031748055591,0.20171071764605264,0.40217368558163225,0.10005770438383606,NA,23,1447,0
sbp_2,0.2373986544764533,0.2897777586107758,0.18075612284888007,0.40148122395096153,0.1373695560381232,0.13176304999290497,34,1027,0
sbp,0.2373986544764533,0.2897777586107758,0.18075612284888007,0.40148122395096153,0.1373695560381232,0.13176304999290497,34,1027,0
fabG_7,0.23338763983925273,0.28521233843814503,0.18170566842476105,0.4011560398457916,0.13520444305913729,0.03640055276502,6,738,0
xpkA,0.15829260345389373,0.19859074617139136,0.20292054637187776,0.4008278896915315,0.09575332920408812,0.0089777444291164,4,2454,0
ramB,0.23648093841642223,0.2882404692082112,0.179570658256181,0.39876912510279944,0.13558150253495188,0.1335750556915409,10,1413,0
artI_1,0.28621700879765394,0.343108504398827,0.16581196581196594,0.3985209531635171,0.15940838126540685,NA,4,777,0
hldD_3,0.20652270505642936,0.2542714535383157,0.18778650854210488,0.3984937284883237,0.12035315638182709,0.01410053640422158,22,2631,0
virB8_1,0.33627891821440203,0.3964727924405344,0.15182346777341765,0.3971891417409202,0.18138304139502023,0.00363403436936897,10,672,0
bdcA_2,0.2390089666075329,0.290389256966318,0.1769359200665769,0.3951060202423665,0.13503520568365665,0.13118337780031938,54,747,0
bdcA,0.2390089666075329,0.290389256966318,0.1769359200665769,0.3951060202423665,0.13503520568365665,0.13118337780031938,54,747,0
arcB_2,0.23004235907461712,0.28029895731508636,0.1792964152341651,0.39492242093621216,0.1305438002539146,NA,16,1006,0
arcB,0.23004235907461712,0.28029895731508636,0.1792964152341651,0.39492242093621216,0.1305438002539146,NA,16,1006,0
comR_3,0.23410826356127895,0.2848077549690454,0.17801302992355936,0.3946065684283943,0.13239336317561357,0.0876698831728285,46,615,0
comR_1,0.23410826356127895,0.2848077549690454,0.17801302992355936,0.3946065684283943,0.13239336317561357,0.0876698831728285,46,615,0
lfrA_2,0.27561637884218526,0.33040078201368533,0.16581196581196614,0.3926889975110211,0.1512579842264675,NA,6,1467,0
uxuA,0.2737632161436388,0.32826091841664706,0.16601946566126627,0.3921073332606884,0.1500824620411601,NA,29,1209,0
flhA_1,0.23252183897345183,0.28253076075656736,0.17700345848784912,0.391893429916086,0.1303201167736827,0.09210038663907125,42,2088,0
flhA_3,0.23252183897345183,0.28253076075656736,0.17700345848784912,0.391893429916086,0.1303201167736827,0.09210038663907125,42,2088,0
hutI,0.3464913060220978,0.4060739358393318,0.14672852542008163,0.39159087500387674,0.1823468619967548,NA,11,1248,0
agpA,0.21363496718335423,0.260627007401201,0.18030380153776107,0.3885231308136682,0.11951711547887128,NA,35,2082,0
cysT,0.25127077223851413,0.30271871945259055,0.1699529758420962,0.38803024310448864,0.13742737776617317,0.1332575215201547,24,867,0
nagC_4,0.3155938663270041,0.3726117479783169,0.15302223282189917,0.3878224590589817,0.16662001944756255,NA,33,1179,0
gltI,0.23733112765370828,0.2870416322029226,0.17318221112285115,0.3871076779998736,0.1303593377196156,0.05906178481209434,26,942,0
aatA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,1203,0
acpP_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,420,0
adh_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,1509,0
adk,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,3,579,0
ald_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,1434,0
aqpZ2_1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,687,0
argB,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2,888,0
argF,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,5,912,0
argT,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,7,783,0
arsC_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,6,480,0
azoR1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,4,621,0
bamE,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,507,0
bdlA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,1782,0
betI_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,3,615,0
bioF,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,6,1416,0
birA,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,768,0
bpt,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,5,817,0
cheD,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,3,576,0
clpX,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,7,1278,0
comM,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,39,1544,0
cspA_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,210,0
cytR_3,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,4,1005,0
dapD,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,3,858,0
degU_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2,648,0
dld,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,1422,0
dmlR_5,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,5,943,0
dmlR_7,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,909,0
dppA_5,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,1629,0
dppB_4,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,1068,0
dprE1,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,8,1327,0
eis_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,591,0
engB,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2,654,0
epi,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,5,405,0
fabG_6,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,2,765,0
fadA_2,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,6,1209,0
fadD,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,7,1701,0
flbT,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,1,450,0
flgC,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,9,420,0
flgF,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,10,726,0
flgG,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,7,789,0
flgH,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,8,711,0
fliE,0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,0.12899106002554317,7,336,0
