gene,g4,g5,g6,g8,g9,g11,g13,g16,g17,g19
citB,1,1,1,1,1,1,1,1,1,1
clpA,1,1,1,1,1,1,1,1,1,1
clpB~~~clpB_2,1,5,2,3,1,5,2,2,1,5
clpP_1,1,1,1,1,1,1,1,1,1,1
clpP_2,1,1,1,1,1,1,1,1,1,1
clpP_3,1,1,1,1,1,1,1,1,1,1
clpS,1,1,1,1,1,1,1,1,1,1
clpS2,1,1,1,1,1,1,1,1,1,1
clpX,1,1,1,1,1,1,1,1,1,1
clsA,1,1,1,1,1,1,1,1,1,1
clsB,1,1,1,2,1,2,2,1,1,0
clsC~~~clsC_2~~~clsC_1,1,2,1,1,2,2,2,2,1,1
cmk,1,1,1,1,1,1,1,1,1,1
cmoB_2,1,1,1,1,1,1,1,1,1,1
cmoB_2~~~cmoB_1,1,1,1,1,1,1,1,1,1,1
cmpD,1,1,1,1,1,1,1,1,1,1
cmpR_1,1,1,1,1,1,1,1,1,1,1
cmpR_2,1,1,1,1,1,1,1,1,1,1
cnbA~~~nbzA,0,0,1,0,1,1,1,2,1,0
cnbH_1~~~cnbH_2,1,1,1,1,1,1,1,1,1,1
cnrH,0,0,1,0,0,1,1,0,0,0
cntB,1,2,1,2,1,1,2,2,1,2
cntI_1,1,1,1,1,1,1,1,1,1,1
cntI_2,1,1,1,1,1,1,1,1,1,1
coaA_2~~~coaA_1,1,1,1,1,1,1,1,1,1,2
coaBC,1,1,1,1,1,1,1,1,1,1
coaD,1,1,1,1,1,1,1,1,1,1
coaE,1,1,1,1,1,1,1,1,1,1
cobA_2~~~cobA~~~cobA_1,2,2,1,1,2,1,2,2,2,1
cobB,1,1,1,1,1,1,1,1,1,1
cobC~~~gpmB~~~ugpC_16,1,2,0,2,2,0,0,2,2,0
cobD,1,1,1,1,1,1,1,1,1,1
cobH,1,1,1,1,1,1,1,1,1,1
cobI,1,1,1,1,1,1,1,1,1,1
cobJ,1,1,1,1,1,1,1,1,1,1
cobL,1,1,1,1,1,1,1,1,1,1
cobM,1,1,1,1,1,1,1,1,1,1
cobN_1~~~cobN_2~~~cobN,1,1,2,1,1,1,1,3,1,1
cobO,1,1,1,1,1,1,1,1,1,1
cobP,1,1,1,1,1,1,1,1,1,1
cobQ_1~~~cobQ_2~~~cobQ~~~cpo_4,2,2,3,2,3,2,2,2,2,1
cobS,1,1,1,1,1,1,1,1,1,1
cobT,1,1,1,1,1,1,1,1,1,1
cobU,1,1,1,1,1,1,1,1,1,1
cobV,1,1,1,1,1,1,1,1,1,1
codA_1,1,1,1,1,1,1,1,1,1,1
codA_1~~~codA_2,1,1,1,1,1,1,1,1,1,1
cof,1,1,1,1,1,1,1,1,1,1
comC,1,1,1,1,1,1,1,1,1,1
comM,1,1,1,1,1,1,1,1,1,2
comR_1,1,1,1,1,1,1,1,1,1,1
comR_2,1,1,1,1,1,1,1,1,1,1
copA_1,1,1,1,1,1,1,1,1,1,1
copA_2~~~copA_1~~~kdpB_1,2,1,2,1,1,2,1,2,2,2
corA_1,1,1,1,1,0,0,0,0,0,0
corA_2,1,1,1,1,1,1,1,1,1,1
coxM,1,1,1,1,1,1,1,1,1,1
coxN,1,1,1,1,1,1,1,1,1,1
coxS,1,1,1,1,1,1,1,1,1,1
cpdA_1,1,1,1,1,1,1,1,1,1,1
cpdA_2,1,1,0,1,0,0,0,0,0,0
cpdA_3,0,0,0,0,0,0,1,0,0,0
cpdA_3~~~cpdA_2,1,1,1,1,1,1,1,2,1,1
cpdA_4~~~cpdA_5,0,0,0,0,0,0,0,1,1,2
cpdR_1,0,0,1,0,0,0,0,0,0,1
cpdR_2,1,1,1,1,1,1,1,1,1,1
cpdR_3,0,0,0,0,0,0,0,1,1,0
cph2,1,1,2,1,1,1,1,1,1,1
cpnA_1,1,1,1,1,1,1,1,1,1,1
cpnA_2,1,1,1,1,1,1,1,1,1,1
cpoB_1,1,1,1,1,1,1,1,1,1,1
cpoB_2,1,1,1,1,1,1,1,1,1,1
cpo_1,0,0,1,0,1,1,1,1,1,1
cpo_2,0,0,0,0,0,0,0,0,0,1
cpo_3,1,1,1,1,1,1,1,1,1,0
cpo_3~~~cpo_2,1,1,1,1,1,1,1,1,1,1
cpo_4~~~cpo_1,1,1,1,1,1,1,1,1,1,1
cra,2,1,1,1,1,1,1,1,1,1
crcB,1,1,1,1,1,1,1,1,1,1
crp_1,1,1,1,1,1,1,1,1,1,1
crp_2,1,1,1,1,1,1,1,1,1,1
crtK2,1,1,1,1,1,1,1,1,1,1
crt_1,1,1,1,1,1,1,1,1,1,1
crt_2,1,1,1,1,1,1,1,1,1,1
crt_3,1,1,1,1,1,1,1,1,1,1
csaA,1,1,1,1,1,1,1,1,1,1
csd_1,1,1,1,1,1,1,1,1,1,1
csd_2,1,1,1,1,1,1,1,1,1,1
cseB,1,1,1,1,1,1,1,1,1,1
csoR,1,1,0,1,1,0,0,1,1,1
cspA_1,1,1,1,1,1,1,1,1,1,1
cspA_2,0,0,1,0,0,1,1,0,0,0
cspA_2~~~cspA_6,0,0,1,0,1,0,1,1,1,1
cspA_3,1,1,1,1,1,1,1,1,1,1
cspA_4,1,1,1,1,1,1,1,1,1,1
cspA_5,1,1,1,1,1,1,1,1,1,1
cspA_6,1,1,1,1,1,1,1,1,1,1
cspA_7,1,1,1,1,1,1,1,1,1,1
cspA_8,1,1,1,1,0,0,0,0,0,0
cspC,1,1,1,1,1,1,1,1,1,1
cspJ,1,1,1,1,1,1,1,1,1,1
csxA,1,1,1,1,1,1,1,1,1,1
ctaA,1,1,1,1,1,1,1,1,1,1
ctaB,1,1,1,1,1,1,1,1,1,1
ctaC_1~~~ctaC_2,1,1,1,1,1,1,1,1,1,1
ctaC_2,1,1,1,1,1,1,1,1,1,1
ctaC_3,0,0,0,0,0,0,1,0,0,0
ctaD,1,1,1,1,1,1,1,1,1,1
ctaD_2,0,0,0,0,0,0,1,0,0,0
ctaD_2~~~ctaD_1~~~qoxB,1,1,2,2,3,2,2,1,2,2
ctaE_1,1,1,1,1,1,1,1,1,1,1
ctaE_2,1,1,1,1,1,1,1,1,1,1
ctaG,1,1,1,1,1,1,1,1,1,1
ctpF_2~~~ctpF~~~ctpF_1,2,2,1,2,2,1,2,1,2,1
ctrA,1,1,1,1,1,1,1,1,1,1
cueO_1,1,1,1,1,1,2,2,1,1,1
cueO_2,1,1,0,1,1,1,1,0,0,0
cusR,1,1,1,1,1,1,1,1,1,1
cutC,1,1,1,1,1,1,1,1,1,1
cutL,1,1,1,1,1,1,1,1,1,1
cutM_1~~~ndhS,2,1,2,2,2,2,2,2,2,2
cutM_2,1,1,1,1,1,1,1,1,1,1
cyaA,1,1,1,1,2,2,2,1,1,1
cya_1~~~cya_3,1,3,1,1,1,2,2,2,1,1
cya_2,1,1,1,2,1,1,2,1,1,1
cya_3,1,1,1,1,1,1,1,1,1,1
cya_3~~~cya_1,1,1,2,1,1,1,2,2,1,2
cycB_1,1,1,1,1,1,1,1,1,1,1
cycB_1~~~cycB_3,1,1,1,1,1,1,1,1,1,1
cycB_3~~~cycB_2,1,1,2,2,1,1,1,1,1,1
cycY~~~resA_2,2,2,1,1,1,1,1,1,1,1
cydB,1,1,1,1,1,1,1,1,1,1
cymR,1,1,1,1,1,1,1,1,1,1
cynR,1,1,2,1,1,1,1,1,1,1
cynR_1,0,0,0,0,0,0,0,0,0,1
cynT,1,1,1,1,1,1,1,1,1,1
cyoB,1,1,1,1,1,1,1,1,1,1
cyoC_1,1,1,1,1,1,1,1,1,1,1
cyoC_2,1,1,1,1,1,1,1,1,1,1
cysA_1~~~btuD_13,2,2,1,2,2,2,2,2,2,2
cysA_2,1,1,1,1,1,1,1,1,1,1
cysA_2~~~btuD_15~~~btuD_2,1,2,1,1,1,1,1,1,1,2
cysA_3~~~btuD_15~~~btuD_8,1,1,1,1,1,3,1,1,1,1
cysD_1,1,1,1,1,1,1,1,1,1,1
cysD_2~~~cysD_4,0,0,1,0,1,1,0,0,0,0
cysD_3,1,1,1,1,1,1,1,1,1,1
cysE,1,1,1,1,1,1,1,1,1,1
cysG_2,1,1,1,1,1,1,1,1,1,1
cysH,1,1,1,1,1,1,1,1,1,1
cysK1,1,1,1,1,1,1,1,1,1,1
cysK_1,1,1,1,1,0,0,0,0,0,0
cysK_2,1,1,1,1,1,1,1,1,1,1
cysL,1,1,1,1,1,1,1,1,1,1
cysNC_1,1,1,1,1,1,1,1,1,1,1
cysNC_2~~~cysNC_3,0,0,1,0,1,1,0,0,0,0
cysNC_3,0,0,0,0,0,1,0,0,0,0
cysN_2,1,1,1,1,1,1,1,1,1,1
cysN_2~~~cysN_1,1,1,1,1,1,1,1,1,1,1
cysO,1,1,0,1,1,0,0,1,1,1
cysQ_1,1,1,1,1,1,1,1,1,1,1
cysQ_1~~~cysQ_2~~~cysQ_3~~~cysQ_4~~~suhB_4~~~suhB_2,1,1,1,1,1,1,1,1,1,1
cysQ_1~~~cysQ_4,1,1,1,1,1,1,1,1,1,1
cysQ_3,1,1,1,1,1,1,2,1,1,1
cysQ_5,1,1,1,1,1,1,1,1,1,1
cysS,1,1,1,1,1,1,1,1,1,1
cysT,1,1,1,1,1,1,1,1,1,1
cysW_1,1,1,1,1,1,1,1,1,1,1
cysW_2,1,1,1,1,1,1,1,1,1,1
cysZ,1,1,1,1,1,1,1,1,1,1
cytR_2~~~cytR_1,1,1,1,1,1,1,1,1,1,1
cytR_2~~~cytR_3,1,1,1,1,1,1,1,1,1,1
cytR_4,1,1,1,1,1,1,1,1,1,1
cytR_5,1,1,1,1,1,1,1,1,1,1
czcD,1,1,1,1,1,1,1,1,1,1
dacD,1,1,1,1,1,1,1,1,1,1
dadA1_1,0,0,0,0,0,0,0,0,0,1
dadA1_2,1,1,1,1,1,1,1,1,1,1
dadA1_3,0,0,0,0,0,0,0,1,1,0
dadA1_3~~~dadA_1~~~dadA1_1,1,1,1,1,1,1,1,1,1,2
dadA1_4~~~dadA_1,0,0,0,0,0,0,0,1,1,0
dadA_2~~~dadA1_3,2,2,2,2,2,2,2,2,1,2
dadA_3,1,1,1,1,1,1,1,1,1,1
dadA_3~~~dadA_1,1,1,1,1,1,1,1,1,1,1
dadD,0,0,0,0,0,0,0,1,1,1
dapA_1,1,1,1,1,1,1,1,1,1,1
dapA_1~~~dapA_5,1,1,1,1,1,1,1,1,1,1
dapA_2,1,1,1,1,1,1,1,1,1,1
dapA_3,1,1,1,1,1,1,1,1,1,1
dapA_4,1,1,1,1,1,1,1,1,1,1
dapA_6,1,1,0,1,1,0,0,1,1,1
dapA_7,1,1,1,1,1,1,1,1,1,1
dapB,1,1,1,1,1,1,1,1,1,1
dapD,1,1,1,1,1,1,1,1,1,1
dapE_1,1,1,1,1,1,1,1,1,1,1
dapE_2,1,1,1,1,1,1,1,1,1,1
dapF,1,1,1,1,1,1,1,1,1,1
dapH_1,0,0,0,0,0,0,0,0,0,1
dapH_2,0,0,1,0,0,0,0,0,0,1
dapH_3,0,0,1,0,0,0,0,0,0,0
dapb1_1~~~dapb1_2~~~dapb1,1,2,1,1,1,2,1,1,2,1
dasA,1,2,1,1,1,1,1,1,1,1
dasB,1,1,1,1,1,1,1,1,1,1
dasC_1,0,0,1,0,0,1,1,0,0,0
dasC_10,1,1,1,1,1,1,1,1,1,1
dasC_2,1,1,1,1,1,1,1,1,1,1
dasC_3,1,1,1,1,1,1,1,1,1,1
dasC_4,1,1,1,1,1,1,1,1,1,1
dasC_5,1,1,1,1,1,1,1,1,1,1
dasC_5~~~dasC_1,1,1,2,1,1,1,1,1,1,1
dasC_6,0,0,0,0,0,0,0,0,0,1
dasC_7,1,1,1,1,1,1,1,1,1,1
dasC_8,1,1,1,1,1,1,1,1,1,1
dasC_9,1,1,1,1,1,1,1,1,1,1
dat_1,1,1,1,1,1,1,1,1,1,1
dat_1~~~dat_2,1,1,1,1,1,1,1,2,2,2
dauA,1,1,1,1,1,1,1,1,1,1
dauA_1,0,0,1,0,0,1,1,1,1,0
davD_1,1,1,1,1,1,1,1,1,1,1
davD_2,1,1,1,1,1,1,1,1,1,1
davD_4,1,1,1,1,1,1,1,1,1,1
davD_4~~~davD_3~~~gabD_3,1,2,0,2,1,0,0,2,1,2
davD_5,1,1,1,1,1,1,1,1,1,1
dcd,1,1,1,1,1,1,1,1,1,1
dcmA~~~gst,2,1,1,1,1,1,1,1,1,1
dcp,1,1,1,1,1,1,1,1,1,1
dctA,1,1,1,1,1,1,1,1,1,1
dctB_1,0,0,0,0,0,0,0,0,0,1
dctB_2,1,1,1,1,1,1,1,1,1,1
dctD_1,0,0,0,0,0,0,0,0,0,1
dctD_1~~~dctD_2,1,1,1,1,1,1,1,1,1,1
dctM_1,1,1,1,1,1,1,1,1,1,1
dctM_2~~~dctM_3,1,1,1,1,1,1,1,1,1,1
dctM_2~~~dctP,2,2,2,1,1,2,1,2,2,1
dctM_4,1,1,1,1,1,1,1,1,1,1
dcyD~~~cuyA,2,1,0,0,1,0,0,1,1,0
dddP_2~~~dddP_1~~~dddP,1,1,1,1,1,1,2,1,2,1
ddl,0,0,1,0,0,0,0,0,0,0
ddl_1~~~ddlB,1,1,1,1,1,1,1,1,1,1
ddl_2,0,0,0,0,0,0,1,0,0,0
ddl_4,0,0,0,0,0,0,1,0,0,0
ddmA1,1,1,1,1,1,1,1,1,1,1
ddpA_1,1,1,0,0,0,0,0,1,1,0
ddpA_2,1,1,1,1,1,1,1,1,1,1
ddpA_3,1,1,1,1,1,1,1,1,1,1
ddpB~~~dppB_7,1,1,0,0,0,0,0,1,1,0
ddpC_2,1,1,1,1,1,1,1,1,1,1
ddpC_3,1,1,0,1,1,0,0,1,1,1
ddpC_3~~~ddpC_2,1,2,2,1,1,1,1,2,1,1
ddpC_4,1,1,0,0,0,0,0,1,1,0
ddpC_5,1,1,1,1,1,1,1,1,1,1
ddpC_5~~~ddpC_6,1,1,1,1,1,1,1,1,1,1
ddpC_7,0,0,0,0,1,0,0,0,0,0
ddpC_8~~~dppC_2,1,1,1,1,1,1,1,1,1,1
ddpF,1,1,0,0,0,0,0,1,1,0
ddpF_1,0,0,0,0,0,0,0,1,1,0
deaD,1,1,1,1,1,1,1,1,1,1
decR_1,1,1,1,1,1,1,1,1,1,1
decR_2,1,1,1,1,1,1,1,1,1,1
decR_2~~~decR_4,1,1,1,1,1,1,1,1,1,1
decR_3,1,1,1,1,1,1,1,1,1,1
decR_5,0,0,0,0,0,0,1,0,0,0
def,1,1,1,1,1,1,1,1,1,1
def1,1,1,1,1,1,1,1,1,1,1
degA_2,1,1,1,1,1,1,1,1,1,1
degA_3,1,1,1,1,1,1,1,1,1,1
degP,1,1,1,1,1,1,1,1,1,1
degP_1,0,0,1,0,0,1,1,0,0,1
degQ_1,1,1,1,1,1,1,1,1,1,1
degQ_2,1,1,1,1,1,1,1,1,1,1
degS,1,1,1,1,1,1,1,2,1,2
degU_2,1,1,1,1,1,1,1,1,1,1
degU_2~~~degU_1,1,1,1,1,1,1,1,1,1,1
degU_3,0,0,1,0,0,0,0,0,0,1
degU_4,1,1,1,1,1,1,1,1,1,1
dehH2,1,1,0,1,1,0,0,1,1,1
denD_1,1,1,1,1,1,1,1,1,1,1
denD_2,1,1,1,1,1,1,1,1,1,1
denD_2~~~denD_1,0,0,0,0,0,0,0,1,1,0
deoA,1,1,1,1,1,1,1,1,1,1
deoB,1,1,1,1,1,1,1,1,1,1
deoC_1,1,1,1,1,1,1,1,1,1,1
deoC_2,1,1,1,1,1,1,1,1,1,1
deoR_1,1,1,1,1,1,1,1,1,1,1
deoR_2,1,1,1,1,1,1,1,1,1,1
deoR_2~~~deoR_3~~~deoR_4,2,1,1,1,1,1,1,1,1,2
deoR_4,1,1,1,1,1,1,1,1,1,1
der,1,1,1,1,1,1,1,1,1,1
des_2~~~des_1~~~des,1,1,1,1,1,2,1,1,1,1
devR_1,1,1,1,1,1,1,1,1,1,1
devR_2,1,1,1,1,1,1,1,1,1,1
dgdA,1,1,1,1,1,1,1,1,1,1
dgkA,1,1,1,1,1,1,1,1,1,1
dgoA,1,1,1,1,1,1,1,1,1,1
dgoD_1,1,1,1,1,1,1,1,1,1,1
dgoD_2,0,0,0,0,0,0,0,0,0,1
dgoK1_1,1,1,1,1,1,1,1,1,1,1
dgoK1_2,1,1,1,1,1,1,1,1,1,1
dhaA,1,1,1,1,1,1,1,1,1,1
dhaD,1,1,1,1,1,1,1,1,1,1
dhaK2,1,1,1,1,1,1,1,1,1,1
dhaL,1,1,1,1,1,1,1,1,1,1
dhaL2,1,1,1,1,1,1,1,1,1,1
dhfrIII,1,1,1,1,1,1,1,1,1,1
dhmA_2,1,1,0,0,1,0,0,1,1,0
dhmA~~~dhmA_1,1,1,1,1,1,1,1,1,1,1
dht,1,1,1,1,1,1,1,1,1,1
dinB_1,1,1,1,1,1,1,1,1,1,1
dinB_2,1,1,1,1,1,1,1,1,1,1
dinB_3,0,0,0,0,0,0,0,1,1,1
dinB_4,0,0,0,0,0,0,0,1,1,1
dinF,1,1,1,1,1,1,1,1,1,1
dinG_1~~~dinG_2,1,1,1,1,1,1,1,1,1,1
dinG_2,1,1,1,1,0,0,0,0,0,0
dipZ,1,1,1,1,1,1,1,1,1,1
divK_1,1,1,1,1,1,1,1,1,1,1
divK_2~~~divK_1,2,1,1,2,1,1,1,1,2,2
divL~~~rcsC_15,1,1,1,1,1,1,1,1,1,1
djlA,1,1,1,1,1,1,1,1,1,1
dkgB,1,1,1,1,1,1,1,1,1,1
dksA_1,1,1,1,1,1,1,1,1,1,1
dksA_2,1,1,1,1,1,1,1,1,1,1
dld,1,1,1,1,1,1,1,1,1,1
dltA_1,0,0,0,0,0,0,0,2,1,0
dltA_2~~~dltA_3,0,0,0,0,0,0,0,1,2,1
dltA_3~~~dltA_2~~~rutD,0,0,0,0,0,0,0,1,2,2
dltA~~~grsB_1~~~tycC_3~~~lgrD_1,1,1,2,1,0,0,0,0,0,0
dmdC_1,1,1,1,1,1,1,1,1,1,1
dmdC_3~~~dmdC_2~~~dmdC_1,2,1,1,1,1,1,1,1,1,1
dme,1,1,1,1,1,1,1,1,1,1
dmg,1,2,1,1,1,1,1,2,1,1
dmlR_1,1,1,1,1,1,1,1,1,1,1
dmlR_10,1,1,1,2,1,1,1,2,1,1
dmlR_11,1,1,1,1,1,1,1,1,1,1
dmlR_12,1,1,1,1,1,1,1,1,1,1
dmlR_13~~~dmlR_2,1,1,1,1,1,1,1,1,1,1
dmlR_14,1,1,1,1,1,1,1,1,1,1
dmlR_15,1,1,0,1,1,0,0,0,0,0
dmlR_2,1,1,1,1,1,1,1,1,1,1
dmlR_3,1,1,1,1,1,1,1,1,1,1
dmlR_3~~~dmlR_9~~~hdfR_1,1,1,1,1,1,1,1,1,1,1
dmlR_4,1,1,1,1,1,1,1,1,1,1
dmlR_4~~~dmlR_1,2,2,2,2,1,2,2,1,2,2
dmlR_5~~~dmlR_9,1,1,1,1,1,1,1,1,1,1
dmlR_6,1,1,0,1,1,0,0,1,1,1
dmlR_7,1,1,1,1,1,1,1,1,1,1
dmlR_8,1,1,1,1,1,1,1,1,1,1
dnaA_1,1,1,1,1,1,1,1,1,1,1
dnaA_2,1,1,1,1,1,1,1,1,1,1
dnaC,2,2,2,1,1,2,2,1,1,2
dnaE1,1,1,1,1,1,1,1,1,1,1
dnaE2_1,1,1,1,1,0,0,0,0,0,0
dnaE2_3~~~dnaE2_2~~~dnaE2_1~~~imuB,3,2,1,3,2,4,3,2,1,2
dnaG,1,1,1,1,1,1,1,1,1,1
dnaJ_2,1,1,1,1,1,1,1,1,1,1
dnaJ_2~~~dnaJ_3,1,1,1,1,1,1,1,1,1,1
dnaJ_3,1,1,1,1,1,1,1,1,1,1
dnaK_1,1,1,1,1,1,1,1,1,1,1
dnaK_2,1,1,1,1,1,1,1,1,1,1
dnaN_1,1,1,0,1,1,0,0,1,1,0
dnaN_2,1,1,1,1,1,1,1,1,1,1
dnaN_3,0,0,1,0,0,0,0,0,0,0
dnaQ,1,1,1,1,1,1,1,1,1,1
dnaX,1,1,1,1,1,1,1,1,1,1
doeA_1,1,1,1,1,1,1,1,1,1,1
doeA_2,0,0,0,0,0,1,0,0,0,0
doeA_2~~~doeA_1,0,0,0,0,0,0,0,1,2,0
doeA_3,0,0,0,0,0,0,1,0,0,0
doeA_4,0,0,0,0,0,0,1,0,0,0
doeA_5,0,0,0,0,0,0,1,0,0,0
doeB,1,1,1,1,1,1,1,1,1,1
doxA_1,1,1,1,1,1,1,1,1,1,1
doxA_2,1,1,1,1,1,1,1,1,1,1
dpnM,1,1,0,1,0,0,0,0,0,0
dppA_1,1,1,1,1,2,1,1,1,1,1
dppA_2,1,1,1,1,1,1,1,1,1,1
dppA_3~~~dppA_8,1,1,1,1,1,1,1,1,1,1
dppA_4~~~dppA_6~~~hbpA_6,2,2,0,2,2,0,0,2,2,1
dppA_5,1,1,0,1,1,0,0,1,1,1
dppA_5~~~dppA_3,1,1,1,1,1,1,1,1,1,1
dppA_7,1,1,1,1,1,1,1,1,1,1
dppB_1,1,1,1,1,1,1,1,1,1,1
dppB_10,1,1,1,1,1,1,1,1,1,1
dppB_10~~~nikB_2~~~dppB_5,1,1,1,2,1,1,1,1,1,1
dppB_12,1,1,1,1,1,1,1,1,1,1
dppB_2,1,1,1,1,1,1,1,1,1,1
dppB_3~~~dppB_7,1,1,1,1,1,1,1,1,1,1
dppB_4,1,1,1,1,1,1,1,1,1,1
dppB_6~~~dppB_1,1,1,1,1,1,1,1,1,1,1
dppB_8,1,1,0,0,1,0,0,1,1,1
dppB_9,1,1,1,1,1,1,1,1,1,1
dppC_1,1,1,1,1,1,1,1,1,1,1
dppC_1~~~dppC_3,1,1,1,1,1,1,1,1,1,1
dppC_4,1,1,1,1,1,1,1,1,1,1
dppD_1,0,0,0,0,0,1,0,0,0,0
dppD_2,1,1,1,1,1,1,1,1,1,1
dprE1,1,1,1,1,1,1,1,1,1,1
dsbB,1,1,1,1,1,1,1,1,1,1
dsdA,1,1,1,1,1,1,1,1,1,1
dthD~~~golD_1,1,1,1,1,1,1,1,1,1,1
dtnK~~~nanR_5~~~lutR_8~~~lutR_3,2,2,2,2,2,1,2,3,2,1
dusA,1,1,1,1,1,1,1,2,1,2
dusB_2~~~dusB_1~~~dusB,1,1,2,2,1,1,1,2,2,1
dut,1,1,1,1,1,1,1,1,1,1
dxr,1,1,1,1,1,1,1,1,1,1
dxs_1~~~dxs_3,1,1,1,1,1,1,1,1,1,1
dxs_2,1,1,1,1,1,1,1,1,1,1
eamB,2,2,2,2,2,1,1,2,2,1
ecfG_1,1,1,1,1,1,1,1,1,1,1
ecfG_1~~~ecfG_2,1,1,1,1,1,1,1,1,1,1
ecfG_1~~~sigR_2~~~sigR_1,1,2,1,1,1,1,1,1,1,1
ecfG_3,1,1,1,1,1,1,1,1,1,1
ecfG_4,1,1,1,1,1,1,1,1,1,1
echA8_1,1,1,1,1,1,1,1,1,1,1
echA8_2~~~echA8_4,1,1,1,1,1,1,1,1,1,1
echA8_3,1,1,1,1,1,1,1,1,1,1
echA8_4,1,1,1,1,1,1,1,1,1,1
ectB,0,0,0,0,0,0,0,1,1,0
ectB_1,0,0,0,0,0,1,0,0,0,0
ectB~~~ectB_2,0,0,1,0,0,1,1,0,0,0
ectC,0,0,0,0,0,0,0,1,1,0
eda_1,1,1,1,1,1,1,1,1,1,1
eda_2,1,1,1,1,1,1,1,1,1,1
edd,1,1,1,1,1,1,1,1,1,1
efp,1,1,1,1,1,1,1,1,1,1
egtA,1,1,1,1,1,1,1,1,1,1
egtB,1,1,2,3,1,1,1,2,2,2
egtC,1,1,1,1,1,1,1,1,1,1
eis,1,1,1,1,1,1,1,1,1,1
eltP,1,1,1,1,1,1,1,1,1,1
eltP_2,0,0,0,0,0,0,0,0,0,1
emrA_2~~~emrA_1,1,1,1,1,1,1,1,1,2,0
emrA_3,1,1,1,1,1,1,1,1,1,1
emrA_4,1,1,1,1,1,1,1,1,1,1
emrB_1,1,1,1,1,1,1,1,1,2,0
emrB_2,1,1,1,1,1,1,1,1,1,1
emrB_2~~~mdtD_1,1,1,1,1,1,1,1,1,1,1
emrE,1,1,1,1,1,1,1,1,1,1
engB,1,1,1,1,1,1,1,1,1,1
eno,1,1,1,1,1,1,1,1,1,1
entS_1,0,0,1,0,0,0,0,0,0,0
entS_2,1,1,1,1,1,1,1,1,1,1
entS_3,0,0,0,0,0,1,0,0,0,0
entS_3~~~entS_1,1,1,1,2,1,1,1,1,2,1
entS_4,0,0,0,0,0,0,1,0,0,0
epi,1,1,1,1,1,1,1,1,1,1
epmA,1,1,1,1,1,1,1,1,1,1
epsL_1,1,1,1,1,1,1,1,1,1,1
epsL_2,0,0,1,0,0,0,0,0,0,1
eptA,1,1,1,1,1,1,1,1,1,1
eptA_1,0,0,1,0,0,1,1,0,0,1
era,1,1,1,1,1,1,1,1,1,1
erpA,1,1,1,1,1,1,1,1,1,1
eryA,1,1,1,1,1,1,1,1,1,1
eryB_1,1,1,1,1,1,1,1,1,1,1
eryB_2~~~eryB_1,1,1,1,1,1,1,1,1,1,1
eryB_3,1,1,1,1,1,1,1,1,1,1
eryB_4,1,1,1,1,1,1,1,1,1,1
eryC,1,1,1,1,1,1,1,1,1,1
eryD_1,1,1,1,1,1,1,1,1,1,1
eryD_2,1,1,1,1,1,1,1,1,1,1
eryD_3~~~lsrR_1,1,2,1,1,1,1,2,1,1,1
eryD_4,1,1,1,1,1,1,1,1,1,1
eryH,1,1,1,1,1,1,1,1,1,1
eryI,1,1,1,1,1,1,1,1,1,1
esiB,1,1,1,1,1,1,1,1,1,1
etfA,1,1,1,1,1,1,1,1,1,1
etfB,1,1,1,1,1,1,1,1,1,1
ettA,1,1,1,1,1,1,1,1,1,1
ettA_1~~~yheS_1,1,1,2,1,1,1,1,1,1,1
exbD_1,1,1,1,1,1,1,1,1,1,1
exbD_2,1,1,1,1,1,1,1,1,1,1
exoI,1,2,2,1,2,2,1,1,2,1
exoK,1,1,1,1,1,1,1,1,1,1
expZ,1,1,1,1,1,1,1,1,1,1
exsH,1,1,1,1,1,1,1,1,1,1
exuR_1,1,1,1,1,1,1,1,1,1,1
exuR_2,1,1,0,0,1,0,0,1,1,1
fabA,1,1,1,1,1,1,1,1,1,1
fabB_2~~~fabB_1~~~fabB,1,2,1,1,1,1,1,1,1,1
fabD,1,1,1,1,1,1,1,1,1,1
fabF_1~~~fabF_2~~~fabF_3,1,2,1,2,2,1,2,1,2,1
fabF_2,1,1,1,1,1,1,1,1,1,1
fabF_3,1,1,1,1,1,1,1,1,1,1
fabG2,1,1,1,1,1,1,1,1,1,1
fabG_10,1,1,1,1,1,1,1,1,1,1
fabG_11~~~fabG_1,1,1,1,1,1,1,1,1,1,2
fabG_12,1,1,1,1,1,1,1,1,1,1
fabG_13,1,1,1,1,1,1,1,1,1,1
fabG_2,1,1,1,1,1,1,1,1,1,1
fabG_3,1,1,1,1,1,1,1,1,1,1
fabG_4,1,1,0,1,1,0,0,1,1,1
fabG_4~~~fabG_11,1,1,1,1,1,1,1,1,1,1
fabG_5,0,0,0,0,0,1,1,0,0,0
fabG_6,1,1,1,1,1,1,1,1,1,1
fabG_7,1,1,1,1,1,1,1,1,1,1
fabG_8,1,1,1,1,1,1,1,1,1,1
fabG_9,1,1,1,1,1,1,1,1,1,1
fabH,1,1,1,1,1,1,1,1,1,1
fabI_1,1,1,0,1,1,0,0,1,1,1
fabI_2,1,1,1,1,1,1,1,1,1,1
fabI_3,1,1,1,1,1,1,1,1,1,1
fabZ,1,1,1,1,1,1,1,1,1,1
fadA_2~~~fadA,1,1,1,1,1,1,1,1,1,1
fadA_3,0,0,0,0,0,0,1,0,0,0
fadA_4,0,0,0,0,0,0,1,0,0,0
