genome_id,species,strain,replicon,qseqid,scomment,sseqid,pident,length,bitscore
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.95,8255,11965
g2,canadensis,T173,plasmid pT173e,contig_2,"Ensifer canadensis strain T173 plasmid pT173e, complete sequence",NZ_CP083371.1,90.315,9045,11828
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.339,7882,11635
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.507,8430,11579
g2,canadensis,T173,plasmid pT173e,contig_2,"Ensifer canadensis strain T173 plasmid pT173e, complete sequence",NZ_CP083371.1,90.505,8531,11237
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.256,7864,11140
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.28,7560,11130
g2,canadensis,T173,plasmid pT173e,contig_2,"Ensifer canadensis strain T173 plasmid pT173e, complete sequence",NZ_CP083371.1,90.871,8259,11047
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.069,7503,10968
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.122,7488,10948
g2,canadensis,T173,plasmid pT173d,contig_3,"Ensifer canadensis strain T173 plasmid pT173d, complete sequence",NZ_CP083374.1,92.079,7752,10900
g2,canadensis,T173,plasmid pT173e,contig_2,"Ensifer canadensis strain T173 plasmid pT173e, complete sequence",NZ_CP083371.1,91.539,7883,10855
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.342,7946,10828
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.003,7715,10815
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.475,7883,10807
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.344,7925,10804
g2,canadensis,T173,plasmid pT173e,contig_2,"Ensifer canadensis strain T173 plasmid pT173e, complete sequence",NZ_CP083371.1,90.051,8353,10783
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.439,7552,10741
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.825,7415,10741
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.864,7694,10695
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.058,7303,10674
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.513,7948,10467
g2,canadensis,T173,plasmid pT173e,contig_2,"Ensifer canadensis strain T173 plasmid pT173e, complete sequence",NZ_CP083371.1,90.329,8065,10456
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.033,7393,10346
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,94.474,6678,10277
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.82,6828,10266
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.179,7871,10235
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.696,7078,10203
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.896,7268,10146
g2,canadensis,T173,chromosome,contig_1,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.071,6927,10120
g2,canadensis,T173,plasmid pT173e,contig_2,"Ensifer canadensis strain T173 plasmid pT173e, complete sequence",NZ_CP083371.1,92.387,7106,10117
g2,canadensis,T173,plasmid pT173e,contig_2,"Ensifer canadensis strain T173 plasmid pT173e, complete sequence",NZ_CP083371.1,90.78,7581,10107
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.386,59670,81547
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,97.182,32930,55646
g3,adhaerens,Corn53,chromosome,contig_2,"Ensifer adhaerens strain Corn53 chromosome, complete genome",NZ_CP030262.1,92.436,33038,46955
g3,adhaerens,Casida,chromosome,contig_2,"Ensifer adhaerens strain Casida A chromosome, complete genome",NZ_CP015880.1,92.431,33044,46955
g3,adhaerens,W2-B,chromosome,contig_2,"Ensifer adhaerens strain W2-B chromosome 1, complete sequence",NZ_CP083346.1,92.356,33046,46821
g3,adhaerens,W2-A,chromosome,contig_2,"Ensifer adhaerens strain W2-A chromosome 1, complete sequence",NZ_CP083343.1,92.357,33048,46821
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.715,32128,42738
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.317,27460,35864
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.556,24752,34075
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.652,24379,32273
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.185,23689,30784
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.025,22562,30297
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.45,19756,29298
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.48,20951,28725
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.513,19948,27420
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.837,20463,27327
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.719,20407,27152
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.191,19991,27091
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.871,19904,26651
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.314,19595,25571
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.204,19590,25495
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.074,17488,23532
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.301,17342,22679
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.473,17077,22448
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.858,16572,22133
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.524,14539,20801
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.067,14560,20434
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.834,14499,20144
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.003,14306,20061
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.212,14176,20052
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.815,13543,19594
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.235,14778,19267
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.737,13108,18897
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.813,14020,18637
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.806,13487,18017
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.615,13554,17943
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.367,13557,17743
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.153,12988,17562
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.195,12925,17544
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.738,12672,17533
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.856,12573,17523
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.188,12315,17394
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.867,12418,17296
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.742,12436,17252
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.114,12584,16295
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.633,11808,16288
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.49,11704,16037
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.035,11287,15810
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.474,11999,15758
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.347,11441,15568
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.257,11301,15350
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.05,11890,15333
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.611,11418,15117
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.217,10536,14898
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.669,10767,14879
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.706,10562,14630
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.645,10532,14504
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.004,10293,14408
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.381,11010,14384
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,94.617,9251,14310
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.69,10325,14286
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.663,10219,14126
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.137,10849,14063
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.542,10520,13871
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.119,9170,13402
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.412,9723,13278
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.791,9209,12781
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.008,9442,12700
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.064,9712,12534
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.455,9513,12497
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.349,9086,12381
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.359,9004,12290
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.189,9045,12261
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.437,8957,12246
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.473,8516,12165
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.119,9270,12015
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.226,8001,11740
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.158,7965,11677
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.823,8026,11627
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,94.409,7566,11618
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.548,8633,11406
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.633,8223,11346
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.589,8479,11202
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.466,8433,11101
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.176,8530,11079
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.384,8236,10761
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,92.673,7274,10467
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,90.656,7866,10421
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,93.618,6894,10279
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.199,7454,10122
g3,canadensis,T173,chromosome,contig_2,"Ensifer canadensis strain T173 chromosome, complete genome",NZ_CP083370.1,91.006,7516,10118
g4,medicae,SU277,chromosome,contig_4,"Sinorhizobium medicae strain SU277 chromosome, complete genome",NZ_CP104147.1,99.875,770618,1418000
g4,medicae,WSM419,chromosome,contig_4,"Sinorhizobium medicae WSM419, complete sequence",NC_009636.1,99.88,480707,884400
g4,medicae,WSM1115,plasmid pWSM1115_1,contig_2,"Sinorhizobium medicae WSM1115 plasmid pWSM1115_1, complete sequence",NZ_CP088110.1,99.467,459594,834900
g4,medicae,SU277,plasmid pSU277_1,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_1, complete sequence",NZ_CP104148.1,99.852,330234,607100
g4,medicae,WSM1115,chromosome,contig_4,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,99.831,293575,539300
g4,medicae,WSM419,plasmid pSMED01,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED01, complete sequence",NC_009620.1,99.8,291158,534400
g4,medicae,WSM419,chromosome,contig_4,"Sinorhizobium medicae WSM419, complete sequence",NC_009636.1,99.889,289923,533600
g4,medicae,WSM1115,chromosome,contig_4,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,99.803,282618,518700
g4,medicae,WSM419,chromosome,contig_4,"Sinorhizobium medicae WSM419, complete sequence",NC_009636.1,99.805,280873,515600
g4,medicae,SU277,chromosome,contig_4,"Sinorhizobium medicae strain SU277 chromosome, complete genome",NZ_CP104147.1,99.802,280886,515500
g4,medicae,SU277,plasmid pSU277_1,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_1, complete sequence",NZ_CP104148.1,99.968,256144,472500
g4,medicae,WSM419,chromosome,contig_4,"Sinorhizobium medicae WSM419, complete sequence",NC_009636.1,99.905,250657,461500
