gene,genome_id1,genome_id2,dxy
accA1_1,g6,g8,35
accA1_1,g6,g9,35
accA1_1,g8,g9,0
accA1_1,g11,g4,0
accA1_1,g11,g5,0
accA1_1,g11,g6,35
accA1_1,g11,g8,0
accA1_1,g11,g9,0
accA1_1,g11,g13,0
accA1_1,g11,g16,0
accA1_1,g11,g17,0
accA1_1,g11,g19,32
accA1_1,g13,g4,0
accA1_1,g13,g5,0
accA1_1,g13,g6,35
accA1_1,g13,g8,0
accA1_1,g13,g9,0
accA1_1,g13,g16,0
accA1_1,g13,g17,0
accA1_1,g13,g19,32
accA1_1,g16,g4,0
accA1_1,g16,g5,0
accA1_1,g16,g6,35
accA1_1,g16,g8,0
accA1_1,g16,g9,0
accA1_1,g16,g17,0
accA1_1,g16,g19,32
accA1_1,g17,g4,0
accA1_1,g17,g5,0
accA1_1,g17,g6,35
accA1_1,g17,g8,0
accA1_1,g17,g9,0
accA1_1,g17,g19,32
accA1_1,g19,g4,32
accA1_1,g19,g5,32
accA1_1,g19,g6,3
accA1_1,g19,g8,32
accA1_1,g19,g9,32
accC,g4,g5,0
accC,g4,g6,1
accC,g4,g8,0
accC,g4,g9,0
accC,g5,g6,1
accC,g5,g8,0
accC,g5,g9,0
accC,g6,g8,1
accC,g6,g9,1
accC,g8,g9,0
accC,g11,g4,1
accC,g11,g5,1
accC,g11,g6,0
accC,g11,g8,1
accC,g11,g9,1
accC,g11,g13,0
accC,g11,g16,1
accC,g11,g17,1
accC,g11,g19,0
accC,g13,g4,1
accC,g13,g5,1
accC,g13,g6,0
accC,g13,g8,1
accC,g13,g9,1
accC,g13,g16,1
accC,g13,g17,1
accC,g13,g19,0
accC,g16,g4,0
accC,g16,g5,0
accC,g16,g6,1
accC,g16,g8,0
accC,g16,g9,0
accC,g16,g17,0
accC,g16,g19,1
accC,g17,g4,0
accC,g17,g5,0
accC,g17,g6,1
accC,g17,g8,0
accC,g17,g9,0
accC,g17,g19,1
accC,g19,g4,1
accC,g19,g5,1
accC,g19,g6,0
accC,g19,g8,1
accC,g19,g9,1
accD,g4,g5,0
accD,g4,g6,1
accD,g4,g8,1
accD,g4,g9,1
accD,g5,g6,1
accD,g5,g8,1
accD,g5,g9,1
accD,g6,g8,0
accD,g6,g9,0
accD,g8,g9,0
accD,g11,g4,1
accD,g11,g5,1
accD,g11,g6,0
accD,g11,g8,0
accD,g11,g9,0
accD,g11,g13,0
accD,g11,g16,0
accD,g11,g17,0
accD,g11,g19,0
accD,g13,g4,1
accD,g13,g5,1
accD,g13,g6,0
accD,g13,g8,0
accD,g13,g9,0
accD,g13,g16,0
accD,g13,g17,0
accD,g13,g19,0
accD,g16,g4,1
accD,g16,g5,1
accD,g16,g6,0
accD,g16,g8,0
accD,g16,g9,0
accD,g16,g17,0
accD,g16,g19,0
accD,g17,g4,1
accD,g17,g5,1
accD,g17,g6,0
accD,g17,g8,0
accD,g17,g9,0
accD,g17,g19,0
accD,g19,g4,1
accD,g19,g5,1
accD,g19,g6,0
accD,g19,g8,0
accD,g19,g9,0
acdA_1,g4,g5,0
acdA_1,g4,g6,13
acdA_1,g4,g8,0
acdA_1,g4,g9,0
acdA_1,g5,g6,13
acdA_1,g5,g8,0
acdA_1,g5,g9,0
acdA_1,g6,g8,13
acdA_1,g6,g9,13
acdA_1,g8,g9,0
acdA_1,g11,g4,0
acdA_1,g11,g5,0
acdA_1,g11,g6,13
acdA_1,g11,g8,0
acdA_1,g11,g9,0
acdA_1,g11,g13,0
acdA_1,g11,g16,1
acdA_1,g11,g17,1
acdA_1,g11,g19,2
acdA_1,g13,g4,0
acdA_1,g13,g5,0
acdA_1,g13,g6,13
acdA_1,g13,g8,0
acdA_1,g13,g9,0
acdA_1,g13,g16,1
acdA_1,g13,g17,1
acdA_1,g13,g19,2
acdA_1,g16,g4,1
acdA_1,g16,g5,1
acdA_1,g16,g6,14
acdA_1,g16,g8,1
acdA_1,g16,g9,1
acdA_1,g16,g17,0
acdA_1,g16,g19,3
acdA_1,g17,g4,1
acdA_1,g17,g5,1
acdA_1,g17,g6,14
acdA_1,g17,g8,1
acdA_1,g17,g9,1
acdA_1,g17,g19,3
acdA_1,g19,g4,2
acdA_1,g19,g5,2
acdA_1,g19,g6,11
acdA_1,g19,g8,2
acdA_1,g19,g9,2
acnA,g4,g5,0
acnA,g4,g6,0
acnA,g4,g8,0
acnA,g4,g9,0
acnA,g5,g6,0
acnA,g5,g8,0
acnA,g5,g9,0
acnA,g6,g8,0
acnA,g6,g9,0
acnA,g8,g9,0
acnA,g11,g4,1
acnA,g11,g5,1
acnA,g11,g6,1
acnA,g11,g8,1
acnA,g11,g9,1
acnA,g11,g13,0
acnA,g11,g16,1
acnA,g11,g17,1
acnA,g11,g19,0
acnA,g13,g4,1
acnA,g13,g5,1
acnA,g13,g6,1
acnA,g13,g8,1
acnA,g13,g9,1
acnA,g13,g16,1
acnA,g13,g17,1
acnA,g13,g19,0
acnA,g16,g4,0
acnA,g16,g5,0
acnA,g16,g6,0
acnA,g16,g8,0
acnA,g16,g9,0
acnA,g16,g17,0
acnA,g16,g19,1
acnA,g17,g4,0
acnA,g17,g5,0
acnA,g17,g6,0
acnA,g17,g8,0
acnA,g17,g9,0
acnA,g17,g19,1
acnA,g19,g4,1
acnA,g19,g5,1
acnA,g19,g6,1
acnA,g19,g8,1
acnA,g19,g9,1
acoA_2,g4,g5,0
acoA_2,g4,g6,0
acoA_2,g4,g8,0
acoA_2,g4,g9,1
acoA_2,g5,g6,0
acoA_2,g5,g8,0
acoA_2,g5,g9,1
acoA_2,g6,g8,0
acoA_2,g6,g9,1
acoA_2,g8,g9,1
acoA_2,g11,g4,2
acoA_2,g11,g5,2
acoA_2,g11,g6,2
acoA_2,g11,g8,2
acoA_2,g11,g9,3
acoA_2,g11,g13,0
acoA_2,g11,g16,2
acoA_2,g11,g17,2
acoA_2,g11,g19,0
acoA_2,g13,g4,2
acoA_2,g13,g5,2
acoA_2,g13,g6,2
acoA_2,g13,g8,2
acoA_2,g13,g9,3
acoA_2,g13,g16,2
acoA_2,g13,g17,2
acoA_2,g13,g19,0
acoA_2,g16,g4,0
acoA_2,g16,g5,0
acoA_2,g16,g6,0
acoA_2,g16,g8,0
acoA_2,g16,g9,1
acoA_2,g16,g17,0
acoA_2,g16,g19,2
acoA_2,g17,g4,0
acoA_2,g17,g5,0
acoA_2,g17,g6,0
acoA_2,g17,g8,0
acoA_2,g17,g9,1
acoA_2,g17,g19,2
acoA_2,g19,g4,2
acoA_2,g19,g5,2
acoA_2,g19,g6,2
acoA_2,g19,g8,2
acoA_2,g19,g9,3
acoB,g4,g5,0
acoB,g4,g6,0
acoB,g4,g8,0
acoB,g4,g9,0
acoB,g5,g6,0
acoB,g5,g8,0
acoB,g5,g9,0
acoB,g6,g8,0
acoB,g6,g9,0
acoB,g8,g9,0
acoB,g11,g4,3
acoB,g11,g5,3
acoB,g11,g6,3
acoB,g11,g8,3
acoB,g11,g9,3
acoB,g11,g13,0
acoB,g11,g16,3
acoB,g11,g17,3
acoB,g11,g19,0
acoB,g13,g4,3
acoB,g13,g5,3
acoB,g13,g6,3
acoB,g13,g8,3
acoB,g13,g9,3
acoB,g13,g16,3
acoB,g13,g17,3
acoB,g13,g19,0
acoB,g16,g4,0
acoB,g16,g5,0
acoB,g16,g6,0
acoB,g16,g8,0
acoB,g16,g9,0
acoB,g16,g17,0
acoB,g16,g19,3
acoB,g17,g4,0
acoB,g17,g5,0
acoB,g17,g6,0
acoB,g17,g8,0
acoB,g17,g9,0
acoB,g17,g19,3
acoB,g19,g4,3
acoB,g19,g5,3
acoB,g19,g6,3
acoB,g19,g8,3
acoB,g19,g9,3
acpP_1,g4,g5,0
acpP_1,g4,g6,1
acpP_1,g4,g8,0
acpP_1,g4,g9,0
acpP_1,g5,g6,1
acpP_1,g5,g8,0
acpP_1,g5,g9,0
acpP_1,g6,g8,1
acpP_1,g6,g9,1
acpP_1,g8,g9,0
acpP_1,g11,g4,2
acpP_1,g11,g5,2
acpP_1,g11,g6,1
acpP_1,g11,g8,2
acpP_1,g11,g9,2
acpP_1,g11,g13,0
acpP_1,g11,g16,0
acpP_1,g11,g17,0
acpP_1,g11,g19,1
acpP_1,g13,g4,2
acpP_1,g13,g5,2
acpP_1,g13,g6,1
acpP_1,g13,g8,2
acpP_1,g13,g9,2
acpP_1,g13,g16,0
acpP_1,g13,g17,0
acpP_1,g13,g19,1
acpP_1,g16,g4,2
acpP_1,g16,g5,2
acpP_1,g16,g6,1
acpP_1,g16,g8,2
acpP_1,g16,g9,2
acpP_1,g16,g17,0
acpP_1,g16,g19,1
acpP_1,g17,g4,2
acpP_1,g17,g5,2
acpP_1,g17,g6,1
acpP_1,g17,g8,2
acpP_1,g17,g9,2
acpP_1,g17,g19,1
acpP_1,g19,g4,1
acpP_1,g19,g5,1
acpP_1,g19,g6,0
acpP_1,g19,g8,1
acpP_1,g19,g9,1
acpS,g4,g5,0
acpS,g4,g6,0
acpS,g4,g8,0
acpS,g4,g9,0
acpS,g5,g6,0
acpS,g5,g8,0
acpS,g5,g9,0
acpS,g6,g8,0
acpS,g6,g9,0
acpS,g8,g9,0
acpS,g11,g4,0
acpS,g11,g5,0
acpS,g11,g6,0
acpS,g11,g8,0
acpS,g11,g9,0
acpS,g11,g13,0
acpS,g11,g16,1
acpS,g11,g17,1
acpS,g11,g19,0
acpS,g13,g4,0
acpS,g13,g5,0
acpS,g13,g6,0
acpS,g13,g8,0
acpS,g13,g9,0
acpS,g13,g16,1
acpS,g13,g17,1
acpS,g13,g19,0
acpS,g16,g4,1
acpS,g16,g5,1
acpS,g16,g6,1
acpS,g16,g8,1
acpS,g16,g9,1
acpS,g16,g17,0
acpS,g16,g19,1
acpS,g17,g4,1
acpS,g17,g5,1
acpS,g17,g6,1
acpS,g17,g8,1
acpS,g17,g9,1
acpS,g17,g19,1
acpS,g19,g4,0
acpS,g19,g5,0
acpS,g19,g6,0
acpS,g19,g8,0
acpS,g19,g9,0
acr3,g4,g5,0
acr3,g4,g6,4
acr3,g4,g8,0
acr3,g4,g9,0
acr3,g5,g6,4
acr3,g5,g8,0
acr3,g5,g9,0
acr3,g6,g8,4
acr3,g6,g9,4
acr3,g8,g9,0
acr3,g11,g4,4
acr3,g11,g5,4
acr3,g11,g6,0
acr3,g11,g8,4
acr3,g11,g9,4
acr3,g11,g13,0
acr3,g11,g16,4
acr3,g11,g17,4
acr3,g11,g19,6
acr3,g13,g4,4
acr3,g13,g5,4
acr3,g13,g6,0
acr3,g13,g8,4
acr3,g13,g9,4
acr3,g13,g16,4
acr3,g13,g17,4
acr3,g13,g19,6
acr3,g16,g4,0
acr3,g16,g5,0
acr3,g16,g6,4
acr3,g16,g8,0
acr3,g16,g9,0
acr3,g16,g17,0
acr3,g16,g19,2
acr3,g17,g4,0
acr3,g17,g5,0
acr3,g17,g6,4
acr3,g17,g8,0
acr3,g17,g9,0
acr3,g17,g19,2
acr3,g19,g4,2
acr3,g19,g5,2
acr3,g19,g6,6
acr3,g19,g8,2
acr3,g19,g9,2
acrB,g4,g5,0
acrB,g4,g6,0
acrB,g4,g8,0
acrB,g4,g9,0
acrB,g5,g6,0
acrB,g5,g8,0
acrB,g5,g9,0
acrB,g6,g8,0
acrB,g6,g9,0
acrB,g8,g9,0
acrB,g11,g4,3
acrB,g11,g5,3
acrB,g11,g6,3
acrB,g11,g8,3
acrB,g11,g9,3
acrB,g11,g13,1
acrB,g11,g16,3
acrB,g11,g17,3
acrB,g11,g19,2
acrB,g13,g4,4
acrB,g13,g5,4
acrB,g13,g6,4
acrB,g13,g8,4
acrB,g13,g9,4
acrB,g13,g16,4
acrB,g13,g17,4
acrB,g13,g19,3
acrB,g16,g4,0
acrB,g16,g5,0
acrB,g16,g6,0
acrB,g16,g8,0
acrB,g16,g9,0
acrB,g16,g17,0
acrB,g16,g19,3
acrB,g17,g4,0
acrB,g17,g5,0
acrB,g17,g6,0
acrB,g17,g8,0
acrB,g17,g9,0
acrB,g17,g19,3
acrB,g19,g4,3
acrB,g19,g5,3
acrB,g19,g6,3
acrB,g19,g8,3
acrB,g19,g9,3
acsA_1,g4,g5,0
acsA_1,g4,g6,0
acsA_1,g4,g8,0
acsA_1,g4,g9,0
acsA_1,g5,g6,0
acsA_1,g5,g8,0
acsA_1,g5,g9,0
acsA_1,g6,g8,0
acsA_1,g6,g9,0
acsA_1,g8,g9,0
acsA_1,g11,g4,4
acsA_1,g11,g5,4
acsA_1,g11,g6,4
acsA_1,g11,g8,4
acsA_1,g11,g9,4
acsA_1,g11,g13,0
acsA_1,g11,g16,4
acsA_1,g11,g17,4
acsA_1,g11,g19,0
acsA_1,g13,g4,4
acsA_1,g13,g5,4
acsA_1,g13,g6,4
acsA_1,g13,g8,4
acsA_1,g13,g9,4
acsA_1,g13,g16,4
acsA_1,g13,g17,4
acsA_1,g13,g19,0
acsA_1,g16,g4,0
acsA_1,g16,g5,0
acsA_1,g16,g6,0
acsA_1,g16,g8,0
acsA_1,g16,g9,0
acsA_1,g16,g17,0
acsA_1,g16,g19,4
acsA_1,g17,g4,0
acsA_1,g17,g5,0
acsA_1,g17,g6,0
acsA_1,g17,g8,0
acsA_1,g17,g9,0
acsA_1,g17,g19,4
acsA_1,g19,g4,4
acsA_1,g19,g5,4
acsA_1,g19,g6,4
acsA_1,g19,g8,4
acsA_1,g19,g9,4
acsA_2,g4,g5,0
acsA_2,g4,g6,0
acsA_2,g4,g8,0
acsA_2,g4,g9,0
acsA_2,g5,g6,0
acsA_2,g5,g8,0
acsA_2,g5,g9,0
acsA_2,g6,g8,0
acsA_2,g6,g9,0
acsA_2,g8,g9,0
acsA_2,g11,g4,4
acsA_2,g11,g5,4
acsA_2,g11,g6,4
acsA_2,g11,g8,4
acsA_2,g11,g9,4
acsA_2,g11,g13,0
acsA_2,g11,g16,4
acsA_2,g11,g17,4
acsA_2,g11,g19,0
acsA_2,g13,g4,4
acsA_2,g13,g5,4
acsA_2,g13,g6,4
acsA_2,g13,g8,4
acsA_2,g13,g9,4
acsA_2,g13,g16,4
acsA_2,g13,g17,4
acsA_2,g13,g19,0
acsA_2,g16,g4,0
acsA_2,g16,g5,0
acsA_2,g16,g6,0
acsA_2,g16,g8,0
acsA_2,g16,g9,0
acsA_2,g16,g17,0
acsA_2,g16,g19,4
acsA_2,g17,g4,0
acsA_2,g17,g5,0
acsA_2,g17,g6,0
acsA_2,g17,g8,0
acsA_2,g17,g9,0
acsA_2,g17,g19,4
acsA_2,g19,g4,4
acsA_2,g19,g5,4
acsA_2,g19,g6,4
acsA_2,g19,g8,4
acsA_2,g19,g9,4
acsA_2~~~acsA_3,g4,g5,0
acsA_2~~~acsA_3,g4,g6,0
acsA_2~~~acsA_3,g4,g8,0
acsA_2~~~acsA_3,g4,g9,0
acsA_2~~~acsA_3,g5,g6,0
acsA_2~~~acsA_3,g5,g8,0
acsA_2~~~acsA_3,g5,g9,0
acsA_2~~~acsA_3,g6,g8,0
acsA_2~~~acsA_3,g6,g9,0
acsA_2~~~acsA_3,g8,g9,0
acsA_2~~~acsA_3,g11,g4,1
acsA_2~~~acsA_3,g11,g5,1
acsA_2~~~acsA_3,g11,g6,1
acsA_2~~~acsA_3,g11,g8,1
acsA_2~~~acsA_3,g11,g9,1
acsA_2~~~acsA_3,g11,g13,0
acsA_2~~~acsA_3,g11,g16,1
acsA_2~~~acsA_3,g11,g17,1
acsA_2~~~acsA_3,g11,g19,1
acsA_2~~~acsA_3,g13,g4,1
acsA_2~~~acsA_3,g13,g5,1
acsA_2~~~acsA_3,g13,g6,1
acsA_2~~~acsA_3,g13,g8,1
acsA_2~~~acsA_3,g13,g9,1
acsA_2~~~acsA_3,g13,g16,1
acsA_2~~~acsA_3,g13,g17,1
acsA_2~~~acsA_3,g13,g19,1
acsA_2~~~acsA_3,g16,g4,0
acsA_2~~~acsA_3,g16,g5,0
acsA_2~~~acsA_3,g16,g6,0
acsA_2~~~acsA_3,g16,g8,0
acsA_2~~~acsA_3,g16,g9,0
acsA_2~~~acsA_3,g16,g17,0
acsA_2~~~acsA_3,g16,g19,2
acsA_2~~~acsA_3,g17,g4,0
acsA_2~~~acsA_3,g17,g5,0
acsA_2~~~acsA_3,g17,g6,0
acsA_2~~~acsA_3,g17,g8,0
acsA_2~~~acsA_3,g17,g9,0
acsA_2~~~acsA_3,g17,g19,2
acsA_2~~~acsA_3,g19,g4,2
acsA_2~~~acsA_3,g19,g5,2
acsA_2~~~acsA_3,g19,g6,2
acsA_2~~~acsA_3,g19,g8,2
acsA_2~~~acsA_3,g19,g9,2
acsA_4,g4,g5,0
acsA_4,g4,g6,0
acsA_4,g4,g8,0
acsA_4,g4,g9,0
acsA_4,g5,g6,0
acsA_4,g5,g8,0
acsA_4,g5,g9,0
acsA_4,g6,g8,0
acsA_4,g6,g9,0
acsA_4,g8,g9,0
acsA_4,g11,g4,2
acsA_4,g11,g5,2
acsA_4,g11,g6,2
acsA_4,g11,g8,2
acsA_4,g11,g9,2
acsA_4,g11,g13,0
acsA_4,g11,g16,2
acsA_4,g11,g17,2
acsA_4,g11,g19,0
acsA_4,g13,g4,2
acsA_4,g13,g5,2
acsA_4,g13,g6,2
acsA_4,g13,g8,2
acsA_4,g13,g9,2
acsA_4,g13,g16,2
acsA_4,g13,g17,2
acsA_4,g13,g19,0
acsA_4,g16,g4,0
acsA_4,g16,g5,0
acsA_4,g16,g6,0
acsA_4,g16,g8,0
acsA_4,g16,g9,0
acsA_4,g16,g17,0
acsA_4,g16,g19,2
acsA_4,g17,g4,0
acsA_4,g17,g5,0
acsA_4,g17,g6,0
acsA_4,g17,g8,0
acsA_4,g17,g9,0
acsA_4,g17,g19,2
acsA_4,g19,g4,2
acsA_4,g19,g5,2
acsA_4,g19,g6,2
acsA_4,g19,g8,2
acsA_4,g19,g9,2
acsE,g4,g5,0
acsE,g4,g6,0
acsE,g4,g8,0
acsE,g4,g9,0
acsE,g5,g6,0
acsE,g5,g8,0
acsE,g5,g9,0
acsE,g6,g8,0
acsE,g6,g9,0
acsE,g8,g9,0
acsE,g11,g4,1
acsE,g11,g5,1
acsE,g11,g6,1
acsE,g11,g8,1
acsE,g11,g9,1
acsE,g11,g13,0
acsE,g11,g16,1
acsE,g11,g17,1
acsE,g11,g19,0
acsE,g13,g4,1
acsE,g13,g5,1
acsE,g13,g6,1
acsE,g13,g8,1
acsE,g13,g9,1
acsE,g13,g16,1
acsE,g13,g17,1
acsE,g13,g19,0
acsE,g16,g4,0
acsE,g16,g5,0
acsE,g16,g6,0
acsE,g16,g8,0
acsE,g16,g9,0
acsE,g16,g17,0
acsE,g16,g19,1
acsE,g17,g4,0
acsE,g17,g5,0
acsE,g17,g6,0
acsE,g17,g8,0
acsE,g17,g9,0
acsE,g17,g19,1
acsE,g19,g4,1
acsE,g19,g5,1
acsE,g19,g6,1
acsE,g19,g8,1
acsE,g19,g9,1
actIII,g4,g5,0
actIII,g4,g6,13
actIII,g4,g8,0
actIII,g4,g9,0
actIII,g5,g6,13
actIII,g5,g8,0
actIII,g5,g9,0
actIII,g6,g8,13
actIII,g6,g9,13
actIII,g8,g9,0
actIII,g11,g4,0
actIII,g11,g5,0
actIII,g11,g6,13
actIII,g11,g8,0
actIII,g11,g9,0
actIII,g11,g13,0
actIII,g11,g16,0
actIII,g11,g17,0
actIII,g11,g19,0
actIII,g13,g4,0
actIII,g13,g5,0
actIII,g13,g6,13
actIII,g13,g8,0
actIII,g13,g9,0
actIII,g13,g16,0
actIII,g13,g17,0
actIII,g13,g19,0
actIII,g16,g4,0
actIII,g16,g5,0
actIII,g16,g6,13
actIII,g16,g8,0
actIII,g16,g9,0
actIII,g16,g17,0
actIII,g16,g19,0
actIII,g17,g4,0
actIII,g17,g5,0
actIII,g17,g6,13
actIII,g17,g8,0
actIII,g17,g9,0
actIII,g17,g19,0
actIII,g19,g4,0
actIII,g19,g5,0
actIII,g19,g6,13
actIII,g19,g8,0
actIII,g19,g9,0
actP,g4,g5,0
actP,g4,g6,34
actP,g4,g8,0
actP,g4,g9,1
actP,g5,g6,34
actP,g5,g8,0
actP,g5,g9,1
actP,g6,g8,34
actP,g6,g9,35
actP,g8,g9,1
actP,g11,g4,36
actP,g11,g5,36
actP,g11,g6,24
actP,g11,g8,36
actP,g11,g9,37
actP,g11,g13,0
actP,g11,g16,28
actP,g11,g17,28
actP,g11,g19,0
actP,g13,g4,36
actP,g13,g5,36
actP,g13,g6,24
actP,g13,g8,36
actP,g13,g9,37
actP,g13,g16,28
actP,g13,g17,28
actP,g13,g19,0
actP,g16,g4,41
actP,g16,g5,41
actP,g16,g6,24
actP,g16,g8,41
actP,g16,g9,42
actP,g16,g17,0
actP,g16,g19,28
actP,g17,g4,41
actP,g17,g5,41
actP,g17,g6,24
actP,g17,g8,41
actP,g17,g9,42
actP,g17,g19,28
actP,g19,g4,36
actP,g19,g5,36
actP,g19,g6,24
actP,g19,g8,36
actP,g19,g9,37
acxA,g4,g5,0
acxA,g4,g6,8
acxA,g4,g8,0
acxA,g4,g9,0
acxA,g5,g6,8
acxA,g5,g8,0
acxA,g5,g9,0
acxA,g6,g8,8
acxA,g6,g9,8
acxA,g8,g9,0
acxA,g11,g4,0
acxA,g11,g5,0
acxA,g11,g6,8
acxA,g11,g8,0
acxA,g11,g9,0
acxA,g11,g13,0
acxA,g11,g16,0
acxA,g11,g17,0
acxA,g11,g19,0
acxA,g13,g4,0
acxA,g13,g5,0
acxA,g13,g6,8
acxA,g13,g8,0
acxA,g13,g9,0
acxA,g13,g16,0
acxA,g13,g17,0
acxA,g13,g19,0
acxA,g16,g4,0
acxA,g16,g5,0
acxA,g16,g6,8
acxA,g16,g8,0
acxA,g16,g9,0
acxA,g16,g17,0
acxA,g16,g19,0
acxA,g17,g4,0
acxA,g17,g5,0
acxA,g17,g6,8
acxA,g17,g8,0
acxA,g17,g9,0
acxA,g17,g19,0
acxA,g19,g4,0
acxA,g19,g5,0
acxA,g19,g6,8
acxA,g19,g8,0
acxA,g19,g9,0
acxC,g4,g5,0
acxC,g4,g6,9
acxC,g4,g8,0
acxC,g4,g9,0
acxC,g5,g6,9
acxC,g5,g8,0
acxC,g5,g9,0
acxC,g6,g8,9
acxC,g6,g9,9
acxC,g8,g9,0
acxC,g11,g4,0
acxC,g11,g5,0
acxC,g11,g6,9
acxC,g11,g8,0
acxC,g11,g9,0
acxC,g11,g13,0
acxC,g11,g16,0
acxC,g11,g17,0
acxC,g11,g19,0
acxC,g13,g4,0
acxC,g13,g5,0
acxC,g13,g6,9
acxC,g13,g8,0
acxC,g13,g9,0
acxC,g13,g16,0
acxC,g13,g17,0
acxC,g13,g19,0
acxC,g16,g4,0
acxC,g16,g5,0
acxC,g16,g6,9
acxC,g16,g8,0
acxC,g16,g9,0
acxC,g16,g17,0
acxC,g16,g19,0
acxC,g17,g4,0
acxC,g17,g5,0
acxC,g17,g6,9
acxC,g17,g8,0
acxC,g17,g9,0
acxC,g17,g19,0
acxC,g19,g4,0
acxC,g19,g5,0
acxC,g19,g6,9
acxC,g19,g8,0
acxC,g19,g9,0
acyP,g4,g5,0
acyP,g4,g6,5
acyP,g4,g8,0
acyP,g4,g9,0
acyP,g5,g6,5
acyP,g5,g8,0
acyP,g5,g9,0
acyP,g6,g8,5
acyP,g6,g9,5
acyP,g8,g9,0
acyP,g11,g4,0
acyP,g11,g5,0
acyP,g11,g6,5
acyP,g11,g8,0
acyP,g11,g9,0
acyP,g11,g13,0
acyP,g11,g16,0
acyP,g11,g17,0
acyP,g11,g19,0
acyP,g13,g4,0
acyP,g13,g5,0
acyP,g13,g6,5
acyP,g13,g8,0
acyP,g13,g9,0
acyP,g13,g16,0
acyP,g13,g17,0
acyP,g13,g19,0
acyP,g16,g4,0
acyP,g16,g5,0
acyP,g16,g6,5
acyP,g16,g8,0
acyP,g16,g9,0
acyP,g16,g17,0
acyP,g16,g19,0
acyP,g17,g4,0
acyP,g17,g5,0
acyP,g17,g6,5
acyP,g17,g8,0
acyP,g17,g9,0
acyP,g17,g19,0
acyP,g19,g4,0
acyP,g19,g5,0
acyP,g19,g6,5
acyP,g19,g8,0
acyP,g19,g9,0
ade2,g4,g5,0
ade2,g4,g6,45
ade2,g4,g8,0
ade2,g4,g9,0
ade2,g5,g6,45
ade2,g5,g8,0
ade2,g5,g9,0
ade2,g6,g8,45
ade2,g6,g9,45
ade2,g8,g9,0
ade2,g11,g4,0
ade2,g11,g5,0
ade2,g11,g6,45
ade2,g11,g8,0
ade2,g11,g9,0
ade2,g11,g13,0
ade2,g11,g16,0
ade2,g11,g17,0
ade2,g11,g19,45
ade2,g13,g4,0
ade2,g13,g5,0
ade2,g13,g6,45
ade2,g13,g8,0
ade2,g13,g9,0
ade2,g13,g16,0
ade2,g13,g17,0
ade2,g13,g19,45
ade2,g16,g4,0
ade2,g16,g5,0
ade2,g16,g6,45
ade2,g16,g8,0
ade2,g16,g9,0
ade2,g16,g17,0
ade2,g16,g19,45
ade2,g17,g4,0
ade2,g17,g5,0
ade2,g17,g6,45
ade2,g17,g8,0
ade2,g17,g9,0
ade2,g17,g19,45
ade2,g19,g4,45
ade2,g19,g5,45
ade2,g19,g6,0
ade2,g19,g8,45
ade2,g19,g9,45
adeC,g4,g5,0
adeC,g4,g6,0
adeC,g4,g8,0
adeC,g4,g9,0
adeC,g5,g6,0
adeC,g5,g8,0
adeC,g5,g9,0
adeC,g6,g8,0
adeC,g6,g9,0
adeC,g8,g9,0
adeC,g11,g4,0
adeC,g11,g5,0
adeC,g11,g6,0
adeC,g11,g8,0
adeC,g11,g9,0
adeC,g11,g13,0
adeC,g11,g16,0
adeC,g11,g17,0
adeC,g11,g19,1
adeC,g13,g4,0
adeC,g13,g5,0
adeC,g13,g6,0
adeC,g13,g8,0
adeC,g13,g9,0
adeC,g13,g16,0
adeC,g13,g17,0
adeC,g13,g19,1
adeC,g16,g4,0
adeC,g16,g5,0
adeC,g16,g6,0
adeC,g16,g8,0
adeC,g16,g9,0
adeC,g16,g17,0
adeC,g16,g19,1
adeC,g17,g4,0
adeC,g17,g5,0
adeC,g17,g6,0
adeC,g17,g8,0
adeC,g17,g9,0
adeC,g17,g19,1
adeC,g19,g4,1
adeC,g19,g5,1
adeC,g19,g6,1
adeC,g19,g8,1
adeC,g19,g9,1
adeP_1,g4,g5,0
adeP_1,g4,g6,14
adeP_1,g4,g8,0
adeP_1,g4,g9,0
adeP_1,g5,g6,14
adeP_1,g5,g8,0
adeP_1,g5,g9,0
adeP_1,g6,g8,14
adeP_1,g6,g9,14
adeP_1,g8,g9,0
adeP_1,g11,g4,0
adeP_1,g11,g5,0
adeP_1,g11,g6,14
adeP_1,g11,g8,0
adeP_1,g11,g9,0
adeP_1,g11,g13,0
adeP_1,g11,g16,0
adeP_1,g11,g17,0
adeP_1,g11,g19,15
adeP_1,g13,g4,0
adeP_1,g13,g5,0
adeP_1,g13,g6,14
adeP_1,g13,g8,0
adeP_1,g13,g9,0
adeP_1,g13,g16,0
adeP_1,g13,g17,0
adeP_1,g13,g19,15
adeP_1,g16,g4,0
adeP_1,g16,g5,0
adeP_1,g16,g6,14
adeP_1,g16,g8,0
adeP_1,g16,g9,0
adeP_1,g16,g17,0
adeP_1,g16,g19,15
adeP_1,g17,g4,0
adeP_1,g17,g5,0
adeP_1,g17,g6,14
adeP_1,g17,g8,0
adeP_1,g17,g9,0
adeP_1,g17,g19,15
adeP_1,g19,g4,15
adeP_1,g19,g5,15
adeP_1,g19,g6,1
adeP_1,g19,g8,15
adeP_1,g19,g9,15
adeP_2,g4,g5,0
adeP_2,g4,g6,4
adeP_2,g4,g8,0
adeP_2,g4,g9,0
adeP_2,g5,g6,4
adeP_2,g5,g8,0
