genome_id,gene,value
g21,yfkN_2~~~cpdB~~~yfkN_1,1
g21,coaA_2~~~coaA_1,1
g21,pcm_4~~~pcm_1,1
g21,virB2_2~~~virB2_1,1
g21,group_5082,1
g21,sigF,1
g21,btuD_8~~~btuD_22,1
g21,group_5080,1
g21,tas_3~~~tas_2~~~tas,1
g21,pucA,1
g21,group_5076,1
g21,group_5074,1
g21,group_5073,1
g21,syrM1_1~~~syrM1,1
g21,group_5072,1
g21,nqrF_2,1
g21,group_5071,1
g21,nasA~~~nasA_1~~~nasA_2,1
g21,group_5070,1
g21,msmX_1~~~msmX_2,1
g21,group_5067,1
g21,group_5064,1
g21,tgnC_2~~~puuC,1
g21,group_5062,1
g21,group_5061,1
g21,group_5060,1
g21,group_5057,1
g21,pheT_1~~~pheT_2~~~pheT,1
g21,rssB~~~rcsC_3,1
g21,group_5052,1
g21,yfkN_2,1
g21,group_5051,1
g21,group_5049,1
g21,mrpE,1
g21,fliF,1
g21,hdfR_1~~~hdfR_7,1
g21,group_5047,1
g21,rpoB_2~~~rpoB_1~~~rpoB,1
g21,rplJ,1
g21,znuA,1
g21,xynB,1
g21,araE_2~~~araE_1~~~araE,1
g21,pucI_1~~~pucI~~~pucI_2,1
g21,group_5042,1
g21,degP,1
g21,group_5041,1
g21,puuB_1~~~puuB_6,1
g21,group_5039,1
g21,hexR_3~~~hexR_1,1
g21,group_5038,1
g21,hilA,1
g21,group_5036,1
g21,group_5035,1
g21,group_5034,1
g21,group_5032,1
g21,group_5031,1
g21,group_5030,1
g21,group_5029,1
g21,group_5027,1
g21,qorB,1
g21,ligA_1~~~ligA_2~~~ligA,1
g21,aes,1
g21,yjbI,1
g21,pntAA,1
g21,rep_2~~~rep~~~pcrA~~~rep_1,1
g21,pepE,1
g21,group_5025,1
g21,lnt,1
g21,group_5024,1
g21,group_5023,1
g21,group_5021,1
g21,secD_1~~~secDF,1
g21,group_5019,1
g21,group_5018,1
g21,hisS,1
g21,yedA,1
g21,group_5015,1
g21,group_5013,1
g21,sdaA,1
g21,group_5012,1
g21,ftsE,1
g21,rsmH,1
g21,yghA~~~hcaB_5~~~hcaB_6~~~ydaD_2,1
g21,group_5010,1
g21,fdhC_1,1
g21,yidD,1
g21,group_5005,1
g21,group_5004,1
g21,group_5003,1
g21,group_5002,1
g21,ccmF~~~ccmF_2~~~ccmF_1,1
g21,mnmC_2~~~mnmC_1,1
g21,group_5000,1
g21,fcl,1
g21,cdhR_1~~~rhaS_4,1
g21,group_4998,1
g21,group_4997,1
g21,cpdA_2~~~cpdA_3,1
g21,yedK,1
g21,ald_2,1
g21,group_4996,1
g21,group_4995,1
g21,group_4993,1
g21,murJ,1
g21,lpxA,1
g21,mtgA_2,1
g21,group_4991,1
g21,group_4990,1
g21,group_4986,1
g21,ycf3,1
g21,group_4985,1
g21,accC,1
g21,group_4984,1
g21,group_4983,1
g21,arcA_1~~~arcA_3,1
g21,group_4981,1
g21,mrpD_1~~~mrpD_2,1
g21,cutM_2~~~cutM_1,1
g21,glgX_2~~~glgX_1,1
g21,group_4977,1
g21,cutL_2~~~cutL_1~~~cutL,1
g21,nrsF,1
g21,barS1~~~bacC_1~~~hcaB_2~~~gdhI,1
g21,pgrR_11~~~pgrR_6~~~pgrR_5,1
g21,nuoJ_1,1
g21,group_4976,1
g21,group_4975,1
g21,group_4974,1
g21,moeA,1
g21,group_4971,1
g21,GATC~~~gatC,1
g21,gatB,1
g21,dgcT,1
g21,group_4970,1
g21,group_4969,1
g21,paaZ_1~~~paaZ_2,1
g21,ndhC_1~~~ndhC_2,1
g21,msrB_3,1
g21,group_4967,1
g21,adiC,1
g21,tlyC,1
g21,group_4966,1
g21,group_4965,1
g21,ligE,1
g21,ydjH_1~~~ydjH_2,1
g21,uvrA_1~~~uvrA_2~~~uvrA,1
g21,mobA_2~~~mobA~~~mobA_1,1
g21,pal_1~~~pal_3~~~pal_2,1
g21,bfr,1
g21,ptrB~~~dapb1,1
g21,group_4962,1
g21,group_4960,1
g21,group_4959,1
g21,group_4958,1
g21,group_4956,1
g21,flgH,1
g21,thrS_2~~~thrS_1~~~thrS,1
g21,group_4954,1
g21,rho_1~~~rho_2~~~rho,1
g21,gsiD_5~~~gsiD_7,1
g21,leuS_2~~~leuS_1~~~leuS,1
g21,thrC,1
g21,dnaQ,1
g21,group_4950,1
g21,group_4949,1
g21,group_4948,1
g21,group_4945,1
g21,soxA_2~~~soxA_3,1
g21,group_4944,1
g21,aacA4_1,1
g21,ntaA_1~~~ntaA_2~~~ntaA,1
g21,apbE,1
g21,group_4940,1
g21,siaT_1~~~dctM_4~~~siaT_2,1
g21,rffG~~~rfbB,1
g21,OSGEPL1,1
g21,group_4937,1
g21,fdxA,1
g21,group_4933,1
g21,emrA_2,1
g21,gloA,1
g21,group_4932,1
g21,ycaD_5~~~ycaD_6~~~ycaD_2,1
g21,secY,1
g21,group_4931,1
g21,group_4930,1
g21,pyrF,1
g21,group_4928,1
g21,iolS,1
g21,group_4925,1
g21,group_4924,1
g21,group_4923,1
g21,trkI_2~~~trkI_1~~~trkI,1
g21,macB,1
g21,nrtA_2~~~nrtC~~~nrtA_1,1
g21,group_4921,1
g21,nth_2~~~nth,1
g21,ywlC,1
g21,group_4920,1
g21,aroE_2~~~aroE_3,1
g21,cinA,1
g21,menH_1,1
g21,tgnD_1~~~tgnD~~~tgnD_2,1
g21,bioY,1
g21,group_4917,1
g21,group_4914,1
g21,group_4913,1
g21,group_4912,1
g21,group_4911,1
g21,entS_4~~~entS_1,1
g21,group_4910,1
g21,group_4907,1
g21,lysS,1
g21,ileS_1~~~ileS_2~~~ileS,1
g21,pdeA,1
g21,acnA,1
g21,group_4906,1
g21,gyrA,1
g21,uacT_4~~~uacT_3~~~uacT_1,1
g21,cmoA,1
g21,dapB~~~dapB_2~~~dapB_1,1
g21,yhaJ,1
g21,group_4901,1
g21,group_4900,1
g21,todT_2,1
g21,iolG_6~~~iolG_9,1
g21,argG_2~~~argG_1~~~argG,1
g21,group_4898,1
g21,dhaK~~~dhaK2,1
g21,group_4895,1
g21,dprE1,1
g21,group_4894,1
g21,group_4893,1
g21,klcA,1
g21,hisA,1
g21,group_4890,1
g21,purU_2~~~purU_3,1
g21,group_4888,1
g21,rhaS_2~~~rhaS_6,1
g21,pgiA_1~~~pgiA_2,1
g21,ydjG,1
g21,group_4886,1
g21,group_4885,1
g21,rafR_2~~~rafR_1,1
g21,artM_3~~~occP_1,1
g21,prsE_2~~~prsE_4~~~prsE_5,1
g21,group_4883,1
g21,dksA_2~~~dksA_1,1
g21,group_4882,1
g21,norG,1
g21,rluC~~~crcB,1
g21,group_4881,1
g21,ureG_1~~~ureG_2~~~ureG,1
g21,ureE1,1
g21,group_4878,1
g21,ycnJ,1
g21,group_4877,1
g21,glcB,1
g21,dmlR_13~~~dmlR_2,1
g21,dinG,1
g21,group_4874,1
g21,group_4873,1
g21,group_4871,1
g21,group_4870,1
g21,cbbX,1
g21,group_4869,1
g21,ppk,1
g21,dnaA_1,1
g21,group_4868,1
g21,serA_2~~~ghrB_1,1
g21,malK_2~~~btuD_16,1
g21,group_4866,1
g21,sasA_6~~~sasA_2,1
g21,group_4864,1
g21,group_4863,1
g21,decR_2~~~decR_3,1
g21,group_4862,1
g21,sasA_4,1
g21,group_4861,1
g21,group_4860,1
g21,group_4859,1
g21,dapA_5~~~dapA_3,1
g21,group_4858,1
g21,group_4857,1
g21,ycaD_5~~~ycaD_2,1
g21,group_4856,1
g21,group_4854,1
g21,hrcA,1
g21,yfcA,1
g21,group_4853,1
g21,atpB_1~~~fliI,1
g21,group_4852,1
g21,group_4851,1
g21,andAa_2~~~andAa_1,1
g21,group_4850,1
g21,group_4849,1
g21,purU_3~~~purU_1,1
g21,group_4848,1
g21,fhuA_2~~~fhuA_1,1
g21,dgoD_1~~~dgoD_2,1
g21,yjfF~~~ytfT,1
g21,phnG,1
g21,agaAII~~~nagA,1
g21,nagK,1
g21,rpe_2,1
g21,sasA_3~~~sasA_7,1
g21,group_4841,1
g21,group_4840,1
g21,vat_2,1
g21,group_4839,1
g21,luxA,1
g21,clpA,1
g21,malE,1
g21,malK_6~~~malK_9~~~malK_2~~~malK_11,1
g21,cysK,1
g21,group_4835,1
g21,group_4834,1
g21,yibF,1
g21,group_4832,1
g21,csxA,1
g21,group_4831,1
g21,eryB_1~~~glpD_1~~~eryB_2,1
g21,recF_1~~~recF,1
g21,livF_5~~~livF_2,1
g21,aspC_1,1
g21,group_4829,1
g21,group_4828,1
g21,rbsB_3~~~rbsB_6,1
g21,group_4826,1
g21,group_4825,1
g21,licH~~~bglT,1
g21,yhdY~~~yhdY_2,1
g21,group_4823,1
g21,cocE_1~~~cocE_2~~~cocE,1
g21,pldB,1
g21,group_4822,1
g21,xsc,1
g21,group_4820,1
g21,dppA_2,1
g21,FCS1,1
g21,btsR~~~cheB_3,1
g21,group_4818,1
g21,ung,1
g21,ptsJ_1,1
g21,fliY_3~~~fliY_1,1
g21,group_4817,1
g21,catI,1
g21,group_4815,1
g21,hmuU_1~~~hmuU_2,1
g21,dauA_1~~~dauA_2,1
g21,sgrR_2~~~sgrR_4,1
g21,mnmC_1~~~mnmC_2,1
g21,group_4808,1
g21,cmpB_1~~~cmpB_2~~~cmpB,1
g21,alsK,1
g21,group_4806,1
g21,phoU,1
g21,group_4804,1
g21,group_4802,1
g21,group_4801,1
g21,sctC_2~~~sctC_1,1
g21,group_4800,1
g21,dmlR_5~~~dmlR_8,1
g21,group_4798,1
g21,iolG_11~~~iolG_4,1
g21,mdtA_3~~~bepF_3,1
g21,gpmA_2~~~gpmA_1,1
g21,group_4797,1
g21,hemE,1
g21,group_4796,1
g21,bepF_4~~~mdtC_3~~~oqxB7,1
g21,group_4795,1
g21,group_4794,1
g21,puuB_5,1
g21,group_4793,1
g21,sugC_1,1
g21,group_4791,1
g21,pgdA,1
g21,COQ5_3~~~COQ5_7,1
g21,group_4788,1
g21,hchA_1,1
g21,lacF_6,1
g21,ycdX,1
g21,yabJ_3~~~rutC_2~~~yabJ_1,1
g21,group_4785,1
g21,group_4784,1
g21,glnP_1,1
g21,arnB,1
g21,group_4783,1
g21,metB,1
g21,group_4781,1
g21,group_4779,1
g21,ugpC_6~~~btuD_7~~~sugC_2,1
g21,group_4778,1
g21,ugpB_1,1
g21,dppE,1
g21,hypBA1,1
g21,braC,1
g21,artJ_2~~~artJ_1,1
g21,yfiC,1
g21,luxR,1
g21,ynfE~~~dmsA,1
g21,abo_1~~~abo_5~~~abo_6,1
g21,group_4774,1
g21,group_4773,1
g21,hdlIVa_1~~~dehH2,1
g21,group_4772,1
g21,group_4771,1
g21,glmM,1
g21,bamA_3~~~bamA_2,1
g21,group_4770,1
g21,group_4769,1
g21,sufS,1
g21,panB_2,1
g21,group_4768,1
g21,ngcG_6,1
g21,ctaG,1
g21,doeA_1~~~doeA_2,1
g21,virB8_2~~~virB8_1~~~virB8_3,1
g21,group_4765,1
g21,glpQ,1
g21,cynT,1
g21,group_4764,1
g21,ugpB_1~~~ugpB_2,1
g21,ubiL_1~~~ubiL_2,1
g21,dnaJ_2,1
g21,rsmD,1
g21,araC_2,1
g21,group_4762,1
g21,group_4761,1
g21,group_4759,1
g21,ku_2,1
g21,mtgB_6~~~mtgB_1~~~mtgB_4~~~mtgB_2~~~mtgB_5,1
g21,group_4757,1
g21,group_4755,1
g21,barA~~~rcsC_11,1
g21,uspF,1
g21,alsT_1~~~alsT_2,1
g21,deoC_1~~~deoC_2,1
g21,ndvB_1~~~ndvB_2~~~ndvB,1
g21,fabG_6~~~fabG_10,1
g21,gspK~~~nagR_2,1
g21,group_4750,1
g21,lacE,1
g21,ycjP_3~~~sugA_2~~~sugA_4,1
g21,rsmB_2~~~rsmB_1,1
g21,rlpA_2,1
g21,group_4747,1
g21,group_4746,1
g21,allE,1
g21,group_4745,1
g21,iolD_2~~~iolD_1~~~iolD,1
g21,glnA_1,1
g21,group_4744,1
g21,lutR_6~~~lutR_7~~~lutR_5,1
g21,group_4743,1
g21,mtaB,1
g21,group_4742,1
g21,bpt,1
g21,gsiC_5~~~gsiC_10,1
g21,gntR~~~purR_2,1
g21,group_4741,1
g21,moaA_1~~~moaA,1
g21,pqqCD~~~pqqD,1
g21,group_4737,1
g21,dppB_5~~~dppB_6,1
g21,malL_2~~~malL_1,1
g21,group_4735,1
g21,group_4734,1
g21,dxs_1~~~dxs_2,1
g21,group_4730,1
g21,mdtD~~~ribZ,1
g21,pucL,1
g21,cheB_3~~~todT_1~~~todT_3,1
g21,ctaA,1
g21,gsiA_11~~~gsiA_4,1
g21,dppA_7,1
g21,group_4728,1
g21,argP_3~~~oxyR_2,1
g21,tauR_1~~~tauR_2~~~tauR,1
g21,ddpC_4~~~dppC_3,1
g21,group_4727,1
g21,araD,1
g21,group_4725,1
g21,group_4724,1
g21,cimA,1
g21,group_4723,1
g21,group_4722,1
g21,kbaZ,1
g21,group_4721,1
g21,group_4720,1
g21,codA,1
g21,group_4719,1
g21,ttcA,1
g21,dhmA~~~dhmA_1,1
g21,btuD_13~~~btuD_4,1
g21,gbsA_1~~~betB_7,1
g21,rutB_2~~~nicF,1
g21,hss,1
g21,rlmN,1
g21,group_4717,1
g21,group_4716,1
g21,preT~~~gltD_1,1
g21,group_4715,1
g21,group_4713,1
g21,group_4712,1
g21,group_4711,1
g21,group_4710,1
g21,eltP,1
g21,yitJ_1,1
g21,pspA,1
g21,group_4709,1
g21,hisI,1
g21,araA_2~~~araA_1,1
g21,pgiA_2~~~pgiA_1,1
g21,group_4708,1
g21,group_4707,1
g21,ugpC_12~~~msmX_1~~~sugC_2~~~sugC_4~~~sugC_3~~~sugC_1,1
g21,soxB_3~~~soxB_1,1
g21,sgrR_1,1
g21,dinB_1~~~imuB~~~imuB_1,1
g21,group_4702,1
g21,ispH2~~~ispH,1
g21,group_4701,1
g21,group_4700,1
g21,group_4697,1
g21,codA_2,1
g21,group_4696,1
g21,ruvC,1
g21,group_4694,1
g21,group_4693,1
g21,btuD_17~~~rbsA_11,1
g21,group_4692,1
g21,fdoI,1
g21,proX,1
g21,msrA,1
g21,group_4689,1
g21,group_4688,1
g21,alkB,1
g21,betI_4~~~betI_1,1
g21,dnaJ_3,1
g21,ydjA,1
g21,mglA_6~~~mglA_3,1
g21,group_4686,1
g21,rhaR_8,1
g21,group_4685,1
g21,flgE,1
g21,ftcR,1
g21,group_4684,1
g21,iolG_3~~~iolG_14,1
g21,lsrD_2,1
g21,group_4683,1
g21,gtaB_1,1
g21,adhB~~~adh1_1~~~adh1_2,1
g21,group_4682,1
g21,group_4681,1
g21,group_4680,1
g21,dppA_2~~~dppA_4,1
g21,group_4679,1
g21,frmR,1
g21,group_4678,1
g21,frcA_3~~~frcA_4,1
g21,araH_2~~~rbsC_13,1
g21,fruK_1~~~rbsA_3,1
g21,argD_2~~~dgdA,1
g21,group_4677,1
g21,gstB_2,1
g21,gltR~~~hdfR_3,1
g21,rbsC_20~~~rbsC_2~~~rbsC_17,1
g21,qmcA,1
g21,msbA_2,1
g21,group_4674,1
g21,rihB_2,1
g21,group_4671,1
g21,znuC,1
g21,lolE_1,1
g21,group_4670,1
g21,wecC~~~rkpK,1
g21,group_4669,1
g21,group_4668,1
g21,ispDF,1
g21,glnL,1
g21,takP,1
g21,group_4667,1
g21,group_4666,1
g21,rbsA_12~~~rbsA_4,1
g21,group_4665,1
g21,group_4664,1
g21,rbsA_13~~~rbsA_7,1
g21,sasA_3,1
g21,group_4661,1
g21,group_4660,1
g21,group_4659,1
g21,tgnC,1
g21,group_4655,1
g21,group_4654,1
g21,group_4653,1
g21,cpoB_1,1
g21,afr_2~~~afr_1,1
g21,nqo3,1
g21,fecE_1~~~fecE_2,1
g21,group_4652,1
g21,group_4651,1
g21,group_4642,1
g21,btuF~~~hmuT,1
g21,rbsA_9~~~rbsA_8~~~araG_1,1
g21,frzE~~~rcsC_1,1
g21,cobN,1
g21,fecI,1
g21,mtlK_2~~~mtlK_1,1
g21,catM,1
g21,zupT,1
g21,gbpR_1~~~gbpR_2,1
g21,group_4640,1
g21,proC_2~~~proC_1,1
g21,group_4639,1
g21,folD_1,1
g21,group_4638,1
g21,spuC_3~~~spuC_1,1
g21,group_4636,1
g21,rhaS_5~~~rhaS_3,1
g21,davD_1~~~davD_4,1
g21,moaB,1
g21,ptsI~~~ptsP,1
g21,group_4633,1
g21,tgt,1
g21,group_4631,1
g21,psuK,1
g21,group_4630,1
g21,hisC_5~~~hisC_2,1
g21,group_4629,1
g21,tdk,1
g21,rnd_1,1
g21,group_4628,1
g21,mglA_4~~~mglA_6,1
g21,gpsA,1
g21,fadJ_2~~~fadB_2,1
g21,group_4627,1
g21,group_4625,1
g21,group_4624,1
g21,mutY~~~nth_1,1
g21,potB_6,1
g21,nodM_1~~~nodM_2,1
g21,mdtC_1~~~mdtC_2,1
g21,group_4623,1
g21,mftE,1
g21,ompA,1
g21,group_4621,1
g21,group_4620,1
g21,scpB_1,1
g21,malT,1
g21,ampR,1
g21,ndvA,1
g21,mhqD,1
g21,group_4618,1
g21,group_4617,1
g21,group_4616,1
g21,group_4615,1
g21,map_1,1
g21,group_4614,1
g21,osmX,1
g21,ctaC_2~~~ctaC_1,1
g21,group_4612,1
g21,yedJ,1
g21,group_4611,1
g21,group_4610,1
g21,mshA_10~~~mshA_9,1
g21,oppD_1~~~yejF_1~~~yejF_2,1
g21,group_4608,1
g21,group_4607,1
g21,dxs_3,1
g21,novR,1
g21,radA,1
g21,dauR,1
g21,caiD_2~~~caiD_1,1
g21,group_4603,1
g21,mmcO~~~mmcO_2,1
g21,mdh_1~~~mdh_2,1
g21,rpaR_4~~~rpaR_1,1
g21,tmk,1
g21,rlpA_1~~~rlpA_2,1
g21,btuD_14~~~ybhF,1
g21,group_4600,1
g21,group_4599,1
g21,group_4598,1
g21,group_4597,1
g21,gntK,1
g21,group_4596,1
g21,group_4595,1
g21,group_4594,1
g21,decR_4~~~decR_3,1
g21,group_4593,1
g21,group_4592,1
g21,group_4590,1
g21,pepA_1,1
g21,rutB_1~~~rutB,1
g21,cph2,1
g21,group_4584,1
g21,bglA,1
g21,group_4582,1
g21,group_4581,1
g21,group_4580,1
g21,htpG,1
g21,mltC,1
g21,recQ_1~~~recQ_2~~~recQ,1
g21,dppA_7~~~dppA_1,1
g21,group_4579,1
g21,argP_2~~~argP_1,1
g21,group_4577,1
g21,menE~~~menE_2,1
g21,group_4576,1
g21,group_4574,1
g21,group_4571,1
g21,group_4570,1
g21,group_4569,1
g21,fabF_1,1
g21,ywnA_1,1
g21,fliC,1
g21,hppA,1
g21,dmlR_8~~~dmlR_4,1
g21,rclR,1
g21,mprB_2~~~resE,1
g21,group_4567,1
g21,fadJ_2~~~fadJ,1
g21,dmdC_2,1
g21,group_4563,1
g21,ndhJ,1
g21,group_4559,1
g21,group_4558,1
g21,xylG_1,1
g21,lutA,1
g21,trpA,1
g21,group_4557,1
g21,epsL_1,1
g21,group_4556,1
g21,ynjC,1
g21,group_4555,1
g21,group_4554,1
g21,group_4553,1
g21,arcB_2~~~arcB,1
g21,group_4552,1
g21,group_4551,1
g21,group_4549,1
g21,group_4547,1
g21,rafR_2,1
g21,cytR_5~~~ccpA_3,1
g21,lacF_5~~~lacF_4,1
g21,group_4546,1
g21,recR,1
g21,cpnA,1
g21,nadA_2~~~nadA_1~~~nadA,1
g21,group_4545,1
g21,betB_5~~~betB_3,1
g21,group_4543,1
g21,sufD,1
g21,argP_1,1
g21,dctM_5~~~dctM_1,1
g21,murG~~~murG_1,1
g21,hutH_2~~~hutH_1,1
g21,phnC,1
g21,rhtC_1~~~rhtC_2,1
g21,ybjJ~~~ybjJ_1,1
g21,group_4541,1
g21,group_4539,1
g21,yhgF,1
g21,nudL,1
g21,group_4535,1
g21,group_4534,1
g21,malK_4~~~malK_1,1
g21,acpP_3,1
g21,ogt_2~~~ogt_1,1
g21,group_4533,1
g21,noc_3~~~noc_2,1
g21,group_4532,1
g21,group_4531,1
g21,group_4530,1
g21,allA_1,1
g21,lldR_2~~~nanR_3,1
g21,glnM_1,1
g21,group_4528,1
g21,trmB,1
g21,nicS_2,1
g21,group_4527,1
g21,group_4526,1
g21,group_4525,1
g21,frcA_5~~~frcA_3,1
g21,zwf,1
g21,udg,1
g21,valS,1
g21,group_4524,1
g21,hisC_4~~~hisC_1~~~hisC_3,1
g21,cobA,1
g21,group_4523,1
g21,group_4521,1
g21,pyrE_1,1
g21,group_4520,1
g21,nrdR,1
g21,group_4519,1
g21,nagK_2~~~nagC_3,1
g21,hrpB,1
g21,group_4517,1
g21,group_4516,1
g21,group_4515,1
g21,iolE_1~~~iolE_2,1
g21,group_4514,1
g21,cysQ_5,1
g21,group_4513,1
g21,adh_2~~~adh_1,1
g21,dadD_2~~~atzA~~~dadD_1~~~atzB,1
g21,group_4512,1
g21,group_4511,1
g21,group_4510,1
g21,group_4509,1
g21,group_4508,1
g21,group_4506,1
g21,group_4505,1
g21,hsrA_1~~~hsrA_2,1
g21,group_4504,1
g21,group_4502,1
g21,group_4501,1
g21,group_4498,1
g21,purR_2~~~degA_3,1
g21,btuD_15~~~frcA_1~~~frcA_8,1
g21,group_4496,1
g21,nosZ_2~~~nosZ~~~nosZ_1,1
g21,group_4494,1
g21,group_4493,1
g21,dctB_2~~~dctB_1,1
g21,alkJ_4~~~alkJ_2,1
g21,group_4491,1
g21,mlaF,1
g21,group_4490,1
g21,group_4487,1
g21,dat_1,1
g21,gabD_2~~~gabD_3~~~gabD_1,1
g21,group_4486,1
g21,group_4485,1
g21,group_4484,1
g21,group_4483,1
g21,group_4482,1
g21,group_4481,1
g21,group_4480,1
g21,group_4479,1
g21,pucK,1
g21,group_4478,1
g21,group_4477,1
g21,group_4476,1
g21,puuB_3,1
g21,group_4474,1
g21,yyaP_1,1
g21,spuE~~~spuD_2,1
g21,group_4473,1
g21,group_4472,1
g21,group_4471,1
g21,group_4470,1
g21,group_4468,1
g21,def_1,1
g21,group_4466,1
g21,group_4465,1
g21,group_4463,1
g21,group_4462,1
g21,cymR,1
g21,group_4460,1
g21,group_4459,1
g21,gamR_2~~~gamR_1,1
g21,cheD,1
g21,group_4457,1
g21,tusA,1
g21,group_4456,1
g21,dadA,1
g21,group_4453,1
g21,group_4452,1
g21,group_4451,1
g21,rbsC_20,1
g21,group_4450,1
g21,leuB_2~~~ttuC,1
g21,nuoK_1~~~nuoK_2,1
g21,group_4449,1
g21,group_4448,1
g21,potA_9~~~btuD_6~~~potA_8,1
g21,group_4447,1
g21,iscS,1
g21,gcd,1
g21,fucA~~~ald2_1,1
g21,group_4446,1
g21,pgl,1
g21,amiD_1~~~amiD_2,1
g21,gpt,1
g21,group_4443,1
g21,rgtE,1
g21,sgrR_3~~~mppA,1
g21,group_4441,1
g21,nifH_2~~~nifH~~~nifH_1,1
g21,group_4440,1
g21,group_4439,1
g21,ndhB_4~~~nuoL,1
g21,rcsC_6~~~rcsC_12,1
g21,adiA~~~ldcC,1
g21,group_4436,1
g21,group_4435,1
g21,group_4434,1
g21,pgrR_8~~~pgrR_3,1
g21,araF,1
g21,gatD,1
g21,group_4432,1
g21,group_4431,1
g21,gltX_2~~~gltX_1,1
g21,betB_7~~~betB_6~~~betB_2,1
g21,group_4430,1
g21,group_4429,1
g21,gcvA_11~~~gcvA_5,1
g21,group_4426,1
g21,group_4425,1
g21,group_4421,1
g21,group_4420,1
g21,group_4419,1
g21,mrpC~~~mrpB,1
g21,mshA_9,1
g21,group_4417,1
g21,ubiE,1
g21,group_4415,1
g21,azoR,1
g21,group_4414,1
g21,group_4413,1
g21,yieH_2~~~yieH_1,1
g21,rbsC_21,1
g21,group_4412,1
g21,group_4411,1
g21,dagK,1
g21,group_4409,1
g21,oppB,1
g21,thiB,1
g21,group_4407,1
g21,fzlC,1
g21,arfB,1
g21,group_4406,1
g21,acr1,1
g21,pip_1~~~pip_2,1
g21,group_4405,1
g21,crt_2,1
g21,yjiE,1
g21,group_4404,1
g21,glgA1_1~~~glgA1_2,1
g21,oppD_3~~~oppD_1~~~oppD_4,1
g21,group_4402,1
g21,group_4401,1
g21,gsiD_10~~~ddpC_4,1
g21,group_4399,1
g21,group_4398,1
g21,dppB_4,1
g21,group_4397,1
g21,group_4395,1
g21,rna,1
g21,oxyR_3~~~oxyR_1,1
g21,alaS_2~~~alaS_1,1
g21,gdhIV,1
g21,group_4393,1
g21,epi,1
g21,group_4391,1
g21,phnW_1,1
g21,group_4390,1
g21,rutR,1
g21,aroE_2,1
g21,group_4389,1
g21,malK_7~~~msiK~~~malK_5~~~msmX_3,1
g21,group_4388,1
g21,group_4387,1
g21,uacT_1~~~uacT_3,1
g21,lutR_1~~~lutR_5,1
g21,group_4386,1
g21,group_4385,1
g21,yhdN_1~~~yhdN_2,1
g21,xynR_1,1
g21,group_4384,1
g21,group_4383,1
g21,group_4382,1
g21,iolG_14~~~iolG_16,1
g21,group_4381,1
g21,yfcG_2,1
g21,ftsZ_1~~~ftsZ_2,1
g21,ftsA,1
g21,vibB,1
g21,coxM_1,1
g21,group_4379,1
g21,hipO_3~~~hipO_1,1
g21,iclR,1
g21,group_4378,1
g21,group_4377,1
g21,group_4376,1
g21,group_4374,1
g21,group_4373,1
g21,hom,1
g21,acoR,1
g21,group_4372,1
g21,oppF_4~~~oppF_1,1
g21,clsB,1
g21,mhqO_1~~~mhqE,1
g21,ispE,1
g21,ispB,1
g21,tdh_2,1
g21,prsE_2~~~prsE_3,1
g21,mepA,1
g21,dctD_3~~~norR_2~~~dctD_1,1
g21,ybaB,1
g21,norR~~~atoC,1
g21,group_4367,1
g21,group_4365,1
g21,dmlR_7,1
g21,trpD,1
g21,agpA_1,1
g21,gph_2,1
g21,dppB_1~~~dppB_8,1
g21,group_4364,1
g21,group_4363,1
g21,group_4362,1
g21,fabG2,1
g21,malK_9~~~malK_5,1
g21,clpB,1
g21,rbsA_9~~~rbsA_13,1
g21,lipB,1
g21,group_4361,1
g21,nagR_1,1
g21,group_4360,1
g21,group_4359,1
g21,macA_1~~~macA_2,1
g21,tarM~~~pglH,1
g21,cyoA,1
g21,cyoC_2~~~cyoC_1,1
g21,pccB,1
g21,bhbA,1
g21,group_4357,1
g21,group_4356,1
g21,group_4355,1
g21,group_4354,1
g21,group_4353,1
g21,group_4352,1
g21,group_4351,1
g21,rlmD,1
g21,group_4349,1
g21,odh,1
g21,group_4348,1
g21,aqpZ2_1~~~aqpZ2_2,1
g21,group_4346,1
g21,group_4345,1
g21,paoB_1~~~paoB_5,1
g21,rhaS_1~~~rhaS_5,1
g21,mshA_13~~~mshA_4,1
g21,group_4343,1
g21,group_4342,1
g21,group_4340,1
g21,iorA_2,1
g21,group_4338,1
g21,lspA,1
g21,paoB_2,1
g21,oiaK,1
g21,dnaK_2,1
g21,group_4337,1
g21,group_4336,1
g21,blaP,1
g21,surA,1
g21,group_4335,1
g21,virB3_1~~~virB3_2,1
g21,rutE,1
g21,mprB,1
g21,group_4334,1
g21,group_4332,1
g21,napB,1
g21,group_4331,1
g21,ftsW,1
g21,group_4330,1
g21,group_4329,1
g21,tolQ_1~~~tolQ_2,1
g21,group_4327,1
g21,cntI,1
g21,lysA~~~lysA_1,1
g21,group_4326,1
g21,group_4325,1
g21,group_4324,1
g21,group_4323,1
g21,group_4322,1
g21,group_4321,1
g21,mauC,1
g21,yabJ_3~~~yabJ_4,1
g21,group_4319,1
g21,group_4318,1
g21,pcm_4,1
g21,hslR,1
g21,group_4316,1
g21,mdtA_2~~~mdtA_1,1
g21,dapE_2~~~dapE_1,1
g21,malT_2~~~degU_1,1
g21,group_4315,1
g21,bepF_2~~~mdtE,1
g21,group_4314,1
g21,group_4313,1
g21,group_4311,1
